benchmark,shape,method,thread,parameter,time(s),speedup
matmul,"(128, 128, 128, 10)",triton,1,"(4, 64, 32)",0.0484845,0.7802
matmul,"(128, 128, 128, 10)",triton,1,"(4, 64, 64)",0.0310038,1.2201
matmul,"(128, 128, 128, 10)",triton,1,"(4, 64, 128)",0.0350265,1.0799
matmul,"(128, 128, 128, 10)",triton,1,"(4, 128, 4)",0.0547784,0.6905
matmul,"(128, 128, 128, 10)",triton,1,"(4, 128, 8)",0.0484424,0.7808
matmul,"(128, 128, 128, 10)",triton,1,"(4, 128, 16)",0.0317658,1.1908
matmul,"(128, 128, 128, 10)",triton,1,"(4, 128, 32)",0.0477713,0.7918
matmul,"(128, 128, 128, 10)",triton,1,"(4, 128, 64)",0.0325548,1.1619
matmul,"(128, 128, 128, 10)",triton,1,"(4, 128, 128)",0.0329052,1.1496
matmul,"(128, 128, 128, 10)",triton,1,"(8, 4, 4)",0.0433936,0.8717
matmul,"(128, 128, 128, 10)",triton,1,"(8, 4, 8)",0.03501,1.0804
matmul,"(128, 128, 128, 10)",triton,1,"(8, 4, 16)",0.0302775,1.2493
matmul,"(128, 128, 128, 10)",triton,1,"(8, 4, 32)",0.029282,1.2918
matmul,"(128, 128, 128, 10)",triton,1,"(8, 4, 64)",0.0283758,1.333
matmul,"(128, 128, 128, 10)",triton,1,"(8, 4, 128)",0.0298675,1.2665
matmul,"(128, 128, 128, 10)",triton,1,"(8, 8, 4)",0.0225946,1.6741
matmul,"(128, 128, 128, 10)",triton,1,"(8, 8, 8)",0.0243665,1.5524
matmul,"(128, 128, 128, 10)",triton,1,"(8, 8, 16)",0.0264731,1.4289
matmul,"(128, 128, 128, 10)",triton,1,"(8, 8, 32)",0.0341154,1.1088
matmul,"(128, 128, 128, 10)",triton,1,"(8, 8, 64)",0.023931,1.5806
matmul,"(128, 128, 128, 10)",triton,1,"(8, 8, 128)",0.0249744,1.5146
matmul,"(128, 128, 128, 10)",triton,1,"(8, 16, 4)",0.0213689,1.7702
matmul,"(128, 128, 128, 10)",triton,1,"(8, 16, 8)",0.0422043,0.8963
matmul,"(128, 128, 128, 10)",triton,1,"(8, 16, 16)",0.0204067,1.8536
matmul,"(128, 128, 128, 10)",triton,1,"(8, 16, 32)",0.0202751,1.8656
matmul,"(128, 128, 128, 10)",triton,1,"(8, 16, 64)",0.021491,1.7601
matmul,"(128, 128, 128, 10)",triton,1,"(8, 16, 128)",0.0240115,1.5753
matmul,"(128, 128, 128, 10)",triton,1,"(8, 32, 4)",0.0195465,1.9352
matmul,"(128, 128, 128, 10)",triton,1,"(8, 32, 8)",0.0195785,1.932
matmul,"(128, 128, 128, 10)",triton,1,"(8, 32, 16)",0.0198804,1.9027
matmul,"(128, 128, 128, 10)",triton,1,"(8, 32, 32)",0.0204614,1.8487
matmul,"(128, 128, 128, 10)",triton,1,"(8, 32, 64)",0.0241411,1.5669
matmul,"(128, 128, 128, 10)",triton,1,"(8, 32, 128)",0.036655,1.032
matmul,"(128, 128, 128, 10)",triton,1,"(8, 64, 4)",0.0362326,1.044
matmul,"(128, 128, 128, 10)",triton,1,"(8, 64, 8)",0.0341869,1.1065
matmul,"(128, 128, 128, 10)",triton,1,"(8, 64, 16)",0.0242128,1.5622
matmul,"(128, 128, 128, 10)",triton,1,"(8, 64, 32)",0.0367508,1.0293
matmul,"(128, 128, 128, 10)",triton,1,"(8, 64, 64)",0.0290972,1.3
matmul,"(128, 128, 128, 10)",triton,1,"(8, 64, 128)",0.0279235,1.3546
matmul,"(128, 128, 128, 10)",triton,1,"(8, 128, 4)",0.0350706,1.0786
matmul,"(128, 128, 128, 10)",triton,1,"(8, 128, 8)",0.0322865,1.1716
matmul,"(128, 128, 128, 10)",triton,1,"(8, 128, 16)",0.025211,1.5004
matmul,"(128, 128, 128, 10)",triton,1,"(8, 128, 32)",0.0353756,1.0693
matmul,"(128, 128, 128, 10)",triton,1,"(8, 128, 64)",0.0241328,1.5674
matmul,"(128, 128, 128, 10)",triton,1,"(8, 128, 128)",0.0263084,1.4378
matmul,"(128, 128, 128, 10)",triton,1,"(16, 4, 4)",0.0340667,1.1104
matmul,"(128, 128, 128, 10)",triton,1,"(16, 4, 8)",0.0284379,1.3301
matmul,"(128, 128, 128, 10)",triton,1,"(16, 4, 16)",0.0284051,1.3317
matmul,"(128, 128, 128, 10)",triton,1,"(16, 4, 32)",0.025575,1.479
matmul,"(128, 128, 128, 10)",triton,1,"(16, 4, 64)",0.0253384,1.4928
matmul,"(128, 128, 128, 10)",triton,1,"(16, 4, 128)",0.0318547,1.1875
matmul,"(128, 128, 128, 10)",triton,1,"(16, 8, 4)",0.0306035,1.236
matmul,"(128, 128, 128, 10)",triton,1,"(16, 8, 8)",0.0269921,1.4014
matmul,"(128, 128, 128, 10)",triton,1,"(16, 8, 16)",0.0207979,1.8188
matmul,"(128, 128, 128, 10)",triton,1,"(16, 8, 32)",0.0269452,1.4038
matmul,"(128, 128, 128, 10)",triton,1,"(16, 8, 64)",0.0202491,1.868
matmul,"(128, 128, 128, 10)",triton,1,"(16, 8, 128)",0.0214748,1.7614
matmul,"(128, 128, 128, 10)",triton,1,"(16, 16, 4)",0.0168818,2.2406
matmul,"(128, 128, 128, 10)",triton,1,"(16, 16, 8)",0.0170123,2.2235
matmul,"(128, 128, 128, 10)",triton,1,"(16, 16, 16)",0.0178284,2.1217
matmul,"(128, 128, 128, 10)",triton,1,"(16, 16, 32)",0.0178332,2.1211
matmul,"(128, 128, 128, 10)",triton,1,"(16, 16, 64)",0.018301,2.0669
matmul,"(128, 128, 128, 10)",triton,1,"(16, 16, 128)",0.0195177,1.938
matmul,"(128, 128, 128, 10)",triton,1,"(16, 32, 4)",0.0166587,2.2707
matmul,"(128, 128, 128, 10)",triton,1,"(16, 32, 8)",0.0193505,1.9548
matmul,"(128, 128, 128, 10)",triton,1,"(16, 32, 16)",0.0184736,2.0476
matmul,"(128, 128, 128, 10)",triton,1,"(16, 32, 32)",0.0183311,2.0635
matmul,"(128, 128, 128, 10)",triton,1,"(16, 32, 64)",0.0193607,1.9538
matmul,"(128, 128, 128, 10)",triton,1,"(16, 32, 128)",0.0199087,1.9
matmul,"(128, 128, 128, 10)",triton,1,"(16, 64, 4)",0.0263989,1.4329
matmul,"(128, 128, 128, 10)",triton,1,"(16, 64, 8)",0.0337933,1.1193
matmul,"(128, 128, 128, 10)",triton,1,"(16, 64, 16)",0.0198935,1.9014
matmul,"(128, 128, 128, 10)",triton,1,"(16, 64, 32)",0.0264788,1.4285
matmul,"(128, 128, 128, 10)",triton,1,"(16, 64, 64)",0.0209475,1.8058
matmul,"(128, 128, 128, 10)",triton,1,"(16, 64, 128)",0.0204402,1.8506
matmul,"(128, 128, 128, 10)",triton,1,"(16, 128, 4)",0.0263364,1.4363
matmul,"(128, 128, 128, 10)",triton,1,"(16, 128, 8)",0.0264206,1.4317
matmul,"(128, 128, 128, 10)",triton,1,"(16, 128, 16)",0.0213765,1.7695
matmul,"(128, 128, 128, 10)",triton,1,"(16, 128, 32)",0.0284002,1.3319
matmul,"(128, 128, 128, 10)",triton,1,"(16, 128, 64)",0.0204666,1.8482
matmul,"(128, 128, 128, 10)",triton,1,"(16, 128, 128)",0.0210375,1.798
matmul,"(128, 128, 128, 10)",triton,1,"(32, 4, 4)",0.0332482,1.1377
matmul,"(128, 128, 128, 10)",triton,1,"(32, 4, 8)",0.0291848,1.2961
matmul,"(128, 128, 128, 10)",triton,1,"(32, 4, 16)",0.0386394,0.979
matmul,"(128, 128, 128, 10)",triton,1,"(32, 4, 32)",0.0220422,1.7161
matmul,"(128, 128, 128, 10)",triton,1,"(32, 4, 64)",0.0202671,1.8664
matmul,"(128, 128, 128, 10)",triton,1,"(32, 4, 128)",0.0229599,1.6475
matmul,"(128, 128, 128, 10)",triton,1,"(32, 8, 4)",0.0217744,1.7372
matmul,"(128, 128, 128, 10)",triton,1,"(32, 8, 8)",0.0349678,1.0817
matmul,"(128, 128, 128, 10)",triton,1,"(32, 8, 16)",0.0184992,2.0447
matmul,"(128, 128, 128, 10)",triton,1,"(32, 8, 32)",0.0184922,2.0455
matmul,"(128, 128, 128, 10)",triton,1,"(32, 8, 64)",0.0194231,1.9475
matmul,"(128, 128, 128, 10)",triton,1,"(32, 8, 128)",0.0203046,1.8629
matmul,"(128, 128, 128, 10)",triton,1,"(32, 16, 4)",0.0241142,1.5686
matmul,"(128, 128, 128, 10)",triton,1,"(32, 16, 8)",0.0156812,2.4122
matmul,"(128, 128, 128, 10)",triton,1,"(32, 16, 16)",0.0158151,2.3918
matmul,"(128, 128, 128, 10)",triton,1,"(32, 16, 32)",0.0186439,2.0289
matmul,"(128, 128, 128, 10)",triton,1,"(32, 16, 64)",0.0172132,2.1975
matmul,"(128, 128, 128, 10)",triton,1,"(32, 16, 128)",0.0195878,1.9311
matmul,"(128, 128, 128, 10)",triton,1,"(32, 32, 4)",0.0179344,2.1091
matmul,"(128, 128, 128, 10)",triton,1,"(32, 32, 8)",0.0156133,2.4227
matmul,"(128, 128, 128, 10)",triton,1,"(32, 32, 16)",0.0169485,2.2318
matmul,"(128, 128, 128, 10)",triton,1,"(32, 32, 32)",0.0170951,2.2127
matmul,"(128, 128, 128, 10)",triton,1,"(32, 32, 64)",0.0175965,2.1496
matmul,"(128, 128, 128, 10)",triton,1,"(32, 32, 128)",0.0263861,1.4336
matmul,"(128, 128, 128, 10)",triton,1,"(32, 64, 4)",0.0206263,1.8339
matmul,"(128, 128, 128, 10)",triton,1,"(32, 64, 8)",0.0203337,1.8603
matmul,"(128, 128, 128, 10)",triton,1,"(32, 64, 16)",0.0181493,2.0842
matmul,"(128, 128, 128, 10)",triton,1,"(32, 64, 32)",0.0214396,1.7643
matmul,"(128, 128, 128, 10)",triton,1,"(32, 64, 64)",0.0175968,2.1496
matmul,"(128, 128, 128, 10)",triton,1,"(32, 64, 128)",0.0178908,2.1143
matmul,"(128, 128, 128, 10)",triton,1,"(32, 128, 4)",0.0307733,1.2292
matmul,"(128, 128, 128, 10)",triton,1,"(32, 128, 8)",0.0206461,1.8321
matmul,"(128, 128, 128, 10)",triton,1,"(32, 128, 16)",0.0215806,1.7528
matmul,"(128, 128, 128, 10)",triton,1,"(32, 128, 32)",0.0325348,1.1626
matmul,"(128, 128, 128, 10)",triton,1,"(32, 128, 64)",0.0182539,2.0722
matmul,"(128, 128, 128, 10)",triton,1,"(32, 128, 128)",0.0196042,1.9295
matmul,"(128, 128, 128, 10)",triton,1,"(64, 4, 4)",0.0369936,1.0225
matmul,"(128, 128, 128, 10)",triton,1,"(64, 4, 8)",0.0281722,1.3427
matmul,"(128, 128, 128, 10)",triton,1,"(64, 4, 16)",0.029442,1.2848
matmul,"(128, 128, 128, 10)",triton,1,"(64, 4, 32)",0.0224967,1.6814
matmul,"(128, 128, 128, 10)",triton,1,"(64, 4, 64)",0.0211763,1.7863
matmul,"(128, 128, 128, 10)",triton,1,"(64, 4, 128)",0.022073,1.7137
matmul,"(128, 128, 128, 10)",triton,1,"(64, 8, 4)",0.0188317,2.0086
matmul,"(128, 128, 128, 10)",triton,1,"(64, 8, 8)",0.0288008,1.3134
matmul,"(128, 128, 128, 10)",triton,1,"(64, 8, 16)",0.0193165,1.9582
matmul,"(128, 128, 128, 10)",triton,1,"(64, 8, 32)",0.0199562,1.8955
matmul,"(128, 128, 128, 10)",triton,1,"(64, 8, 64)",0.0202993,1.8634
matmul,"(128, 128, 128, 10)",triton,1,"(64, 8, 128)",0.0205982,1.8364
matmul,"(128, 128, 128, 10)",triton,1,"(64, 16, 4)",0.0277372,1.3637
matmul,"(128, 128, 128, 10)",triton,1,"(64, 16, 8)",0.0158837,2.3814
matmul,"(128, 128, 128, 10)",triton,1,"(64, 16, 16)",0.0257053,1.4715
matmul,"(128, 128, 128, 10)",triton,1,"(64, 16, 32)",0.0298219,1.2684
matmul,"(128, 128, 128, 10)",triton,1,"(64, 16, 64)",0.0325923,1.1606
matmul,"(128, 128, 128, 10)",triton,1,"(64, 16, 128)",0.0278331,1.359
matmul,"(128, 128, 128, 10)",triton,1,"(64, 32, 4)",0.0247029,1.5312
matmul,"(128, 128, 128, 10)",triton,1,"(64, 32, 8)",0.0162429,2.3288
matmul,"(128, 128, 128, 10)",triton,1,"(64, 32, 16)",0.0163972,2.3069
matmul,"(128, 128, 128, 10)",triton,1,"(64, 32, 32)",0.0182634,2.0711
matmul,"(128, 128, 128, 10)",triton,1,"(64, 32, 64)",0.0210605,1.7961
matmul,"(128, 128, 128, 10)",triton,1,"(64, 32, 128)",0.0174488,2.1678
matmul,"(128, 128, 128, 10)",triton,1,"(64, 64, 4)",0.0203768,1.8563
matmul,"(128, 128, 128, 10)",triton,1,"(64, 64, 8)",0.0182175,2.0764
matmul,"(128, 128, 128, 10)",triton,1,"(64, 64, 16)",0.017479,2.1641
matmul,"(128, 128, 128, 10)",triton,1,"(64, 64, 32)",0.019167,1.9735
matmul,"(128, 128, 128, 10)",triton,1,"(64, 64, 64)",0.0218181,1.7337
matmul,"(128, 128, 128, 10)",triton,1,"(64, 64, 128)",0.018074,2.0929
matmul,"(128, 128, 128, 10)",triton,1,"(64, 128, 4)",0.0181411,2.0851
matmul,"(128, 128, 128, 10)",triton,1,"(64, 128, 8)",0.0174006,2.1738
matmul,"(128, 128, 128, 10)",triton,1,"(64, 128, 16)",0.0164126,2.3047
matmul,"(128, 128, 128, 10)",triton,1,"(64, 128, 32)",0.018405,2.0552
matmul,"(128, 128, 128, 10)",triton,1,"(64, 128, 64)",0.0179012,2.1131
matmul,"(128, 128, 128, 10)",triton,1,"(64, 128, 128)",0.0240362,1.5737
matmul,"(128, 128, 128, 10)",triton,1,"(128, 4, 4)",0.0317618,1.1909
matmul,"(128, 128, 128, 10)",triton,1,"(128, 4, 8)",0.0259999,1.4549
matmul,"(128, 128, 128, 10)",triton,1,"(128, 4, 16)",0.0259979,1.455
matmul,"(128, 128, 128, 10)",triton,1,"(128, 4, 32)",0.0222836,1.6975
matmul,"(128, 128, 128, 10)",triton,1,"(128, 4, 64)",0.0207888,1.8195
matmul,"(128, 128, 128, 10)",triton,1,"(128, 4, 128)",0.0214846,1.7606
matmul,"(128, 128, 128, 10)",triton,1,"(128, 8, 4)",0.0222592,1.6994
matmul,"(128, 128, 128, 10)",triton,1,"(128, 8, 8)",0.0219816,1.7208
matmul,"(128, 128, 128, 10)",triton,1,"(128, 8, 16)",0.0205208,1.8433
matmul,"(128, 128, 128, 10)",triton,1,"(128, 8, 32)",0.0210036,1.8009
matmul,"(128, 128, 128, 10)",triton,1,"(128, 8, 64)",0.0209718,1.8037
matmul,"(128, 128, 128, 10)",triton,1,"(128, 8, 128)",0.0211669,1.787
matmul,"(128, 128, 128, 10)",triton,1,"(128, 16, 4)",0.0184041,2.0553
matmul,"(128, 128, 128, 10)",triton,1,"(128, 16, 8)",0.0160277,2.3601
matmul,"(128, 128, 128, 10)",triton,1,"(128, 16, 16)",0.0189954,1.9913
matmul,"(128, 128, 128, 10)",triton,1,"(128, 16, 32)",0.0189348,1.9977
matmul,"(128, 128, 128, 10)",triton,1,"(128, 16, 64)",0.0188435,2.0074
matmul,"(128, 128, 128, 10)",triton,1,"(128, 16, 128)",0.0291725,1.2966
matmul,"(128, 128, 128, 10)",triton,1,"(128, 32, 4)",0.0166487,2.272
matmul,"(128, 128, 128, 10)",triton,1,"(128, 32, 8)",0.0162459,2.3284
matmul,"(128, 128, 128, 10)",triton,1,"(128, 32, 16)",0.0175441,2.1561
matmul,"(128, 128, 128, 10)",triton,1,"(128, 32, 32)",0.0174325,2.1699
matmul,"(128, 128, 128, 10)",triton,1,"(128, 32, 64)",0.0204199,1.8524
matmul,"(128, 128, 128, 10)",triton,1,"(128, 32, 128)",0.034053,1.1108
matmul,"(128, 128, 128, 10)",triton,1,"(128, 64, 4)",0.0182856,2.0686
matmul,"(128, 128, 128, 10)",triton,1,"(128, 64, 8)",0.0162534,2.3273
matmul,"(128, 128, 128, 10)",triton,1,"(128, 64, 16)",0.0156694,2.414
matmul,"(128, 128, 128, 10)",triton,1,"(128, 64, 32)",0.0170555,2.2178
matmul,"(128, 128, 128, 10)",triton,1,"(128, 64, 64)",0.0267119,1.4161
matmul,"(128, 128, 128, 10)",triton,1,"(128, 64, 128)",0.018804,2.0116
matmul,"(128, 128, 128, 10)",triton,1,"(128, 128, 4)",0.00463671,8.158
matmul,"(128, 128, 128, 10)",triton,1,"(128, 128, 8)",0.00320502,11.8022
matmul,"(128, 128, 128, 10)",triton,1,"(128, 128, 16)",0.00255397,14.8107
matmul,"(128, 128, 128, 10)",triton,1,"(128, 128, 32)",0.00545451,6.9348
matmul,"(128, 128, 128, 10)",triton,1,"(128, 128, 64)",0.00429393,8.8092
matmul,"(128, 128, 128, 10)",triton,1,"(128, 128, 128)",0.00722188,5.2377
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 4)",0.0307247,1.2311
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 8)",0.0168749,2.2416
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 16)",0.0164118,2.3048
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 32)",0.0220213,1.7177
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 64)",0.0163158,2.3184
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 128)",0.0163478,2.3138
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 4)",0.013434,2.8157
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 8)",0.0214742,1.7615
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 16)",0.0170607,2.2172
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 32)",0.0144802,2.6123
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 64)",0.0144197,2.6232
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 128)",0.0213274,1.7736
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 4)",0.0146438,2.5831
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 8)",0.0145177,2.6055
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 16)",0.0169458,2.2322
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 32)",0.019254,1.9646
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 64)",0.0151272,2.5005
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 128)",0.0153407,2.4657
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 4)",0.0143596,2.6342
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 8)",0.0142987,2.6454
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 16)",0.0219506,1.7232
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 32)",0.0173155,2.1845
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 64)",0.0150842,2.5077
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 128)",0.0158758,2.3826
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 4)",0.0187042,2.0223
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 8)",0.0181511,2.084
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 16)",0.015016,2.5191
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 32)",0.0195341,1.9364
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 64)",0.0305029,1.2401
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 128)",0.0163071,2.3196
matmul,"(128, 128, 128, 10)",triton,8,"(4, 128, 4)",0.0191159,1.9788
matmul,"(128, 128, 128, 10)",triton,8,"(4, 128, 8)",0.0182949,2.0676
matmul,"(128, 128, 128, 10)",triton,8,"(4, 128, 16)",0.0157695,2.3987
matmul,"(128, 128, 128, 10)",triton,8,"(4, 128, 32)",0.0330085,1.146
matmul,"(128, 128, 128, 10)",triton,8,"(4, 128, 64)",0.0241475,1.5665
matmul,"(128, 128, 128, 10)",triton,8,"(4, 128, 128)",0.0160734,2.3533
matmul,"(128, 128, 128, 10)",triton,8,"(8, 4, 4)",0.0150741,2.5094
matmul,"(128, 128, 128, 10)",triton,8,"(8, 4, 8)",0.0155427,2.4337
matmul,"(128, 128, 128, 10)",triton,8,"(8, 4, 16)",0.0242533,1.5596
matmul,"(128, 128, 128, 10)",triton,8,"(8, 4, 32)",0.0155633,2.4305
matmul,"(128, 128, 128, 10)",triton,8,"(8, 4, 64)",0.0147917,2.5573
matmul,"(128, 128, 128, 10)",triton,8,"(8, 4, 128)",0.0153575,2.463
matmul,"(128, 128, 128, 10)",triton,8,"(8, 8, 4)",0.0139308,2.7153
matmul,"(128, 128, 128, 10)",triton,8,"(8, 8, 8)",0.0141339,2.6763
matmul,"(128, 128, 128, 10)",triton,8,"(8, 8, 16)",0.0136907,2.7629
matmul,"(128, 128, 128, 10)",triton,8,"(8, 8, 32)",0.0265354,1.4255
matmul,"(128, 128, 128, 10)",triton,8,"(8, 8, 64)",0.013504,2.8011
matmul,"(128, 128, 128, 10)",triton,8,"(8, 8, 128)",0.0181559,2.0834
matmul,"(128, 128, 128, 10)",triton,8,"(8, 16, 4)",0.0138775,2.7257
matmul,"(128, 128, 128, 10)",triton,8,"(8, 16, 8)",0.0136571,2.7697
matmul,"(128, 128, 128, 10)",triton,8,"(8, 16, 16)",0.0135418,2.7933
matmul,"(128, 128, 128, 10)",triton,8,"(8, 16, 32)",0.0139251,2.7164
matmul,"(128, 128, 128, 10)",triton,8,"(8, 16, 64)",0.0141258,2.6778
matmul,"(128, 128, 128, 10)",triton,8,"(8, 16, 128)",0.0143753,2.6313
matmul,"(128, 128, 128, 10)",triton,8,"(8, 32, 4)",0.0152658,2.4778
matmul,"(128, 128, 128, 10)",triton,8,"(8, 32, 8)",0.0204836,1.8467
matmul,"(128, 128, 128, 10)",triton,8,"(8, 32, 16)",0.013386,2.8258
matmul,"(128, 128, 128, 10)",triton,8,"(8, 32, 32)",0.0139264,2.7162
matmul,"(128, 128, 128, 10)",triton,8,"(8, 32, 64)",0.0137951,2.742
matmul,"(128, 128, 128, 10)",triton,8,"(8, 32, 128)",0.0141129,2.6803
matmul,"(128, 128, 128, 10)",triton,8,"(8, 64, 4)",0.0158347,2.3888
matmul,"(128, 128, 128, 10)",triton,8,"(8, 64, 8)",0.0253642,1.4913
matmul,"(128, 128, 128, 10)",triton,8,"(8, 64, 16)",0.0141598,2.6714
matmul,"(128, 128, 128, 10)",triton,8,"(8, 64, 32)",0.0166553,2.2711
matmul,"(128, 128, 128, 10)",triton,8,"(8, 64, 64)",0.0144538,2.617
matmul,"(128, 128, 128, 10)",triton,8,"(8, 64, 128)",0.0163654,2.3114
matmul,"(128, 128, 128, 10)",triton,8,"(8, 128, 4)",0.026667,1.4185
matmul,"(128, 128, 128, 10)",triton,8,"(8, 128, 8)",0.0161316,2.3449
matmul,"(128, 128, 128, 10)",triton,8,"(8, 128, 16)",0.0191257,1.9778
matmul,"(128, 128, 128, 10)",triton,8,"(8, 128, 32)",0.0167889,2.253
matmul,"(128, 128, 128, 10)",triton,8,"(8, 128, 64)",0.014906,2.5376
matmul,"(128, 128, 128, 10)",triton,8,"(8, 128, 128)",0.014502,2.6083
matmul,"(128, 128, 128, 10)",triton,8,"(16, 4, 4)",0.0161897,2.3364
matmul,"(128, 128, 128, 10)",triton,8,"(16, 4, 8)",0.0148249,2.5515
matmul,"(128, 128, 128, 10)",triton,8,"(16, 4, 16)",0.0146937,2.5743
matmul,"(128, 128, 128, 10)",triton,8,"(16, 4, 32)",0.0152723,2.4768
matmul,"(128, 128, 128, 10)",triton,8,"(16, 4, 64)",0.0256708,1.4735
matmul,"(128, 128, 128, 10)",triton,8,"(16, 4, 128)",0.0151421,2.4981
matmul,"(128, 128, 128, 10)",triton,8,"(16, 8, 4)",0.0133827,2.8265
matmul,"(128, 128, 128, 10)",triton,8,"(16, 8, 8)",0.0139265,2.7161
matmul,"(128, 128, 128, 10)",triton,8,"(16, 8, 16)",0.0183606,2.0602
matmul,"(128, 128, 128, 10)",triton,8,"(16, 8, 32)",0.0133257,2.8386
matmul,"(128, 128, 128, 10)",triton,8,"(16, 8, 64)",0.0136419,2.7728
matmul,"(128, 128, 128, 10)",triton,8,"(16, 8, 128)",0.0142873,2.6475
matmul,"(128, 128, 128, 10)",triton,8,"(16, 16, 4)",0.0132093,2.8636
matmul,"(128, 128, 128, 10)",triton,8,"(16, 16, 8)",0.0134039,2.822
matmul,"(128, 128, 128, 10)",triton,8,"(16, 16, 16)",0.0134116,2.8204
matmul,"(128, 128, 128, 10)",triton,8,"(16, 16, 32)",0.0132671,2.8511
matmul,"(128, 128, 128, 10)",triton,8,"(16, 16, 64)",0.0160278,2.36
matmul,"(128, 128, 128, 10)",triton,8,"(16, 16, 128)",0.0137463,2.7517
matmul,"(128, 128, 128, 10)",triton,8,"(16, 32, 4)",0.0135534,2.7909
matmul,"(128, 128, 128, 10)",triton,8,"(16, 32, 8)",0.0166824,2.2674
matmul,"(128, 128, 128, 10)",triton,8,"(16, 32, 16)",0.0133981,2.8233
matmul,"(128, 128, 128, 10)",triton,8,"(16, 32, 32)",0.0131949,2.8667
matmul,"(128, 128, 128, 10)",triton,8,"(16, 32, 64)",0.0162659,2.3255
matmul,"(128, 128, 128, 10)",triton,8,"(16, 32, 128)",0.0135344,2.7948
matmul,"(128, 128, 128, 10)",triton,8,"(16, 64, 4)",0.0150297,2.5168
matmul,"(128, 128, 128, 10)",triton,8,"(16, 64, 8)",0.0139217,2.7171
matmul,"(128, 128, 128, 10)",triton,8,"(16, 64, 16)",0.0141454,2.6741
matmul,"(128, 128, 128, 10)",triton,8,"(16, 64, 32)",0.0144549,2.6168
matmul,"(128, 128, 128, 10)",triton,8,"(16, 64, 64)",0.0143403,2.6378
matmul,"(128, 128, 128, 10)",triton,8,"(16, 64, 128)",0.0138572,2.7297
matmul,"(128, 128, 128, 10)",triton,8,"(16, 128, 4)",0.0147177,2.5701
matmul,"(128, 128, 128, 10)",triton,8,"(16, 128, 8)",0.0144925,2.6101
matmul,"(128, 128, 128, 10)",triton,8,"(16, 128, 16)",0.0161503,2.3421
matmul,"(128, 128, 128, 10)",triton,8,"(16, 128, 32)",0.0148757,2.5428
matmul,"(128, 128, 128, 10)",triton,8,"(16, 128, 64)",0.0141619,2.671
matmul,"(128, 128, 128, 10)",triton,8,"(16, 128, 128)",0.0251086,1.5065
matmul,"(128, 128, 128, 10)",triton,8,"(32, 4, 4)",0.0202031,1.8723
matmul,"(128, 128, 128, 10)",triton,8,"(32, 4, 8)",0.0175202,2.159
matmul,"(128, 128, 128, 10)",triton,8,"(32, 4, 16)",0.0150485,2.5136
matmul,"(128, 128, 128, 10)",triton,8,"(32, 4, 32)",0.0135052,2.8009
matmul,"(128, 128, 128, 10)",triton,8,"(32, 4, 64)",0.0140488,2.6925
matmul,"(128, 128, 128, 10)",triton,8,"(32, 4, 128)",0.0141502,2.6732
matmul,"(128, 128, 128, 10)",triton,8,"(32, 8, 4)",0.0132572,2.8533
matmul,"(128, 128, 128, 10)",triton,8,"(32, 8, 8)",0.0133982,2.8232
matmul,"(128, 128, 128, 10)",triton,8,"(32, 8, 16)",0.0135455,2.7925
matmul,"(128, 128, 128, 10)",triton,8,"(32, 8, 32)",0.0138825,2.7247
matmul,"(128, 128, 128, 10)",triton,8,"(32, 8, 64)",0.0133126,2.8414
matmul,"(128, 128, 128, 10)",triton,8,"(32, 8, 128)",0.0135604,2.7895
matmul,"(128, 128, 128, 10)",triton,8,"(32, 16, 4)",0.0131807,2.8698
matmul,"(128, 128, 128, 10)",triton,8,"(32, 16, 8)",0.0130307,2.9029
