benchmark,shape,method,thread,parameter,time(s),speedup
dropout,"(1048576, 10)",triton,8,"(65536, 64)",0.0260238,6.4009
dropout,"(1048576, 10)",triton,8,"(65536, 128)",0.0257795,6.4616
dropout,"(1048576, 10)",triton,8,"(262144, 8)",0.0355088,4.6911
dropout,"(1048576, 10)",triton,8,"(262144, 16)",0.0284287,5.8594
dropout,"(1048576, 10)",triton,8,"(262144, 32)",0.0271591,6.1333
dropout,"(1048576, 10)",triton,8,"(262144, 64)",0.0349943,4.7601
dropout,"(1048576, 10)",triton,8,"(262144, 128)",0.0361725,4.605
dropout,"(1048576, 10)",triton,32,"(256, 8)",0.0239588,6.9526
dropout,"(1048576, 10)",triton,32,"(256, 16)",0.0207184,8.04
dropout,"(1048576, 10)",triton,32,"(256, 32)",0.0321847,5.1756
dropout,"(1048576, 10)",triton,32,"(256, 64)",0.0206361,8.0721
dropout,"(1048576, 10)",triton,32,"(256, 128)",0.0202352,8.232
dropout,"(1048576, 10)",triton,32,"(1024, 8)",0.0305375,5.4548
dropout,"(1048576, 10)",triton,32,"(1024, 16)",0.0226024,7.3698
dropout,"(1048576, 10)",triton,32,"(1024, 32)",0.0182339,9.1355
dropout,"(1048576, 10)",triton,32,"(1024, 64)",0.020623,8.0772
dropout,"(1048576, 10)",triton,32,"(1024, 128)",0.0209324,7.9578
dropout,"(1048576, 10)",triton,32,"(4096, 8)",0.019867,8.3846
dropout,"(1048576, 10)",triton,32,"(4096, 16)",0.0207447,8.0298
dropout,"(1048576, 10)",triton,32,"(4096, 32)",0.0206585,8.0633
dropout,"(1048576, 10)",triton,32,"(4096, 64)",0.0198221,8.4035
dropout,"(1048576, 10)",triton,32,"(4096, 128)",0.0233174,7.1438
dropout,"(1048576, 10)",triton,32,"(16384, 8)",0.0404231,4.1208
dropout,"(1048576, 10)",triton,32,"(16384, 16)",0.0183547,9.0754
dropout,"(1048576, 10)",triton,32,"(16384, 32)",0.0185537,8.978
dropout,"(1048576, 10)",triton,32,"(16384, 64)",0.020807,8.0058
dropout,"(1048576, 10)",triton,32,"(16384, 128)",0.0204706,8.1373
dropout,"(1048576, 10)",triton,32,"(65536, 8)",0.0255065,6.5307
dropout,"(1048576, 10)",triton,32,"(65536, 16)",0.0216506,7.6938
dropout,"(1048576, 10)",triton,32,"(65536, 32)",0.0291796,5.7086
dropout,"(1048576, 10)",triton,32,"(65536, 64)",0.0277735,5.9977
dropout,"(1048576, 10)",triton,32,"(65536, 128)",0.0327876,5.0805
dropout,"(1048576, 10)",triton,32,"(262144, 8)",0.0451336,3.6907
dropout,"(1048576, 10)",triton,32,"(262144, 16)",0.0344787,4.8313
dropout,"(1048576, 10)",triton,32,"(262144, 32)",0.0306121,5.4415
dropout,"(1048576, 10)",triton,32,"(262144, 64)",0.0414824,4.0156
dropout,"(1048576, 10)",triton,32,"(262144, 128)",0.0396585,4.2003
dropout,"(4194304, 10)",triton,1,"(256, 8)",0.163219,3.1365
dropout,"(4194304, 10)",triton,1,"(256, 16)",0.110653,4.6265
dropout,"(4194304, 10)",triton,1,"(256, 32)",0.111558,4.589
dropout,"(4194304, 10)",triton,1,"(256, 64)",0.157126,3.2581
dropout,"(4194304, 10)",triton,1,"(256, 128)",0.173707,2.9471
dropout,"(4194304, 10)",triton,1,"(1024, 8)",0.163333,3.1343
dropout,"(4194304, 10)",triton,1,"(1024, 16)",0.115369,4.4374
dropout,"(4194304, 10)",triton,1,"(1024, 32)",0.106819,4.7925
dropout,"(4194304, 10)",triton,1,"(1024, 64)",0.158487,3.2301
dropout,"(4194304, 10)",triton,1,"(1024, 128)",0.167488,3.0565
dropout,"(4194304, 10)",triton,1,"(4096, 8)",0.181748,2.8167
dropout,"(4194304, 10)",triton,1,"(4096, 16)",0.12008,4.2633
dropout,"(4194304, 10)",triton,1,"(4096, 32)",0.121354,4.2185
dropout,"(4194304, 10)",triton,1,"(4096, 64)",0.166995,3.0656
dropout,"(4194304, 10)",triton,1,"(4096, 128)",0.183212,2.7942
dropout,"(4194304, 10)",triton,1,"(16384, 8)",0.17239,2.9696
dropout,"(4194304, 10)",triton,1,"(16384, 16)",0.144349,3.5465
dropout,"(4194304, 10)",triton,1,"(16384, 32)",0.203818,2.5117
dropout,"(4194304, 10)",triton,1,"(16384, 64)",0.174326,2.9367
dropout,"(4194304, 10)",triton,1,"(16384, 128)",0.161694,3.1661
dropout,"(4194304, 10)",triton,1,"(65536, 8)",0.159099,3.2177
dropout,"(4194304, 10)",triton,1,"(65536, 16)",0.112706,4.5422
dropout,"(4194304, 10)",triton,1,"(65536, 32)",0.109552,4.673
dropout,"(4194304, 10)",triton,1,"(65536, 64)",0.145874,3.5094
dropout,"(4194304, 10)",triton,1,"(65536, 128)",0.158971,3.2203
dropout,"(4194304, 10)",triton,1,"(262144, 8)",0.167996,3.0473
dropout,"(4194304, 10)",triton,1,"(262144, 16)",0.110274,4.6424
dropout,"(4194304, 10)",triton,1,"(262144, 32)",0.109237,4.6865
dropout,"(4194304, 10)",triton,1,"(262144, 64)",0.147174,3.4784
dropout,"(4194304, 10)",triton,1,"(262144, 128)",0.164401,3.1139
dropout,"(4194304, 10)",triton,8,"(256, 8)",0.04974,10.2922
dropout,"(4194304, 10)",triton,8,"(256, 16)",0.0413477,12.3812
dropout,"(4194304, 10)",triton,8,"(256, 32)",0.0394631,12.9725
dropout,"(4194304, 10)",triton,8,"(256, 64)",0.0465042,11.0084
dropout,"(4194304, 10)",triton,8,"(256, 128)",0.0499421,10.2506
dropout,"(4194304, 10)",triton,8,"(1024, 8)",0.0490821,10.4302
dropout,"(4194304, 10)",triton,8,"(1024, 16)",0.0420473,12.1752
dropout,"(4194304, 10)",triton,8,"(1024, 32)",0.0369431,13.8574
dropout,"(4194304, 10)",triton,8,"(1024, 64)",0.0479948,10.6665
dropout,"(4194304, 10)",triton,8,"(1024, 128)",0.0480865,10.6461
dropout,"(4194304, 10)",triton,8,"(4096, 8)",0.0473503,10.8117
dropout,"(4194304, 10)",triton,8,"(4096, 16)",0.0399265,12.8219
dropout,"(4194304, 10)",triton,8,"(4096, 32)",0.0384031,13.3306
dropout,"(4194304, 10)",triton,8,"(4096, 64)",0.0504633,10.1447
dropout,"(4194304, 10)",triton,8,"(4096, 128)",0.0462974,11.0575
dropout,"(4194304, 10)",triton,8,"(16384, 8)",0.0503394,10.1697
dropout,"(4194304, 10)",triton,8,"(16384, 16)",0.0404314,12.6618
dropout,"(4194304, 10)",triton,8,"(16384, 32)",0.040941,12.5042
dropout,"(4194304, 10)",triton,8,"(16384, 64)",0.0488555,10.4786
dropout,"(4194304, 10)",triton,8,"(16384, 128)",0.0484954,10.5564
dropout,"(4194304, 10)",triton,8,"(65536, 8)",0.050763,10.0848
dropout,"(4194304, 10)",triton,8,"(65536, 16)",0.0416387,12.2947
dropout,"(4194304, 10)",triton,8,"(65536, 32)",0.0403814,12.6775
dropout,"(4194304, 10)",triton,8,"(65536, 64)",0.0467567,10.9489
dropout,"(4194304, 10)",triton,8,"(65536, 128)",0.0570074,8.9801
dropout,"(4194304, 10)",triton,8,"(262144, 8)",0.0490165,10.4441
dropout,"(4194304, 10)",triton,8,"(262144, 16)",0.0409909,12.489
dropout,"(4194304, 10)",triton,8,"(262144, 32)",0.0372393,13.7472
dropout,"(4194304, 10)",triton,8,"(262144, 64)",0.0447131,11.4493
dropout,"(4194304, 10)",triton,8,"(262144, 128)",0.0460425,11.1187
dropout,"(4194304, 10)",triton,32,"(256, 8)",0.0357878,14.3047
dropout,"(4194304, 10)",triton,32,"(256, 16)",0.0306309,16.713
dropout,"(4194304, 10)",triton,32,"(256, 32)",0.0392807,13.0327
dropout,"(4194304, 10)",triton,32,"(256, 64)",0.038097,13.4377
dropout,"(4194304, 10)",triton,32,"(256, 128)",0.0394241,12.9853
dropout,"(4194304, 10)",triton,32,"(1024, 8)",0.0363454,14.0853
dropout,"(4194304, 10)",triton,32,"(1024, 16)",0.0313807,16.3137
dropout,"(4194304, 10)",triton,32,"(1024, 32)",0.0304254,16.8259
dropout,"(4194304, 10)",triton,32,"(1024, 64)",0.0370997,13.7989
dropout,"(4194304, 10)",triton,32,"(1024, 128)",0.0350341,14.6125
dropout,"(4194304, 10)",triton,32,"(4096, 8)",0.0346393,14.779
dropout,"(4194304, 10)",triton,32,"(4096, 16)",0.0306569,16.6989
dropout,"(4194304, 10)",triton,32,"(4096, 32)",0.0295823,17.3054
dropout,"(4194304, 10)",triton,32,"(4096, 64)",0.0351813,14.5513
dropout,"(4194304, 10)",triton,32,"(4096, 128)",0.0450746,11.3575
dropout,"(4194304, 10)",triton,32,"(16384, 8)",0.0354068,14.4587
dropout,"(4194304, 10)",triton,32,"(16384, 16)",0.0304604,16.8066
dropout,"(4194304, 10)",triton,32,"(16384, 32)",0.029716,17.2276
dropout,"(4194304, 10)",triton,32,"(16384, 64)",0.0375759,13.624
dropout,"(4194304, 10)",triton,32,"(16384, 128)",0.0358503,14.2798
dropout,"(4194304, 10)",triton,32,"(65536, 8)",0.0332582,15.3927
dropout,"(4194304, 10)",triton,32,"(65536, 16)",0.030044,17.0395
dropout,"(4194304, 10)",triton,32,"(65536, 32)",0.0299467,17.0949
dropout,"(4194304, 10)",triton,32,"(65536, 64)",0.0359882,14.2251
dropout,"(4194304, 10)",triton,32,"(65536, 128)",0.0440279,11.6275
dropout,"(4194304, 10)",triton,32,"(262144, 8)",0.0525641,9.7393
dropout,"(4194304, 10)",triton,32,"(262144, 16)",0.0501795,10.2021
dropout,"(4194304, 10)",triton,32,"(262144, 32)",0.0399283,12.8214
dropout,"(4194304, 10)",triton,32,"(262144, 64)",0.0412761,12.4027
dropout,"(4194304, 10)",triton,32,"(262144, 128)",0.0406529,12.5928
dropout,"(256, 10)",clang,1,,0.0116951,1.0
dropout,"(256, 10)",clang,8,,0.0166899,0.7007
dropout,"(256, 10)",clang,32,,0.0352887,0.3314
dropout,"(256, 10)",gcc,1,,0.0396054,0.2953
dropout,"(256, 10)",gcc,8,,0.0291152,0.4017
dropout,"(256, 10)",gcc,32,,0.0372083,0.3143
dropout,"(256, 10)",triton_tuned,1,"(256, 32)",0.00135169,8.6522
dropout,"(256, 10)",triton_tuned,8,"(256, 64)",0.00159069,7.3522
dropout,"(256, 10)",triton_tuned,32,"(4096, 8)",0.0019997,5.8484
dropout,"(1024, 10)",clang,1,,0.0281285,1.0
dropout,"(1024, 10)",clang,8,,0.0155003,1.8147
dropout,"(1024, 10)",clang,32,,0.024733,1.1373
dropout,"(1024, 10)",gcc,1,,0.0111006,2.534
dropout,"(1024, 10)",gcc,8,,0.0144779,1.9429
dropout,"(1024, 10)",gcc,32,,0.0260677,1.0791
dropout,"(1024, 10)",triton_tuned,1,"(1024, 128)",0.00164877,17.0603
dropout,"(1024, 10)",triton_tuned,8,"(1024, 16)",0.00216579,12.9876
dropout,"(1024, 10)",triton_tuned,32,"(1024, 128)",0.00168274,16.7159
dropout,"(4096, 10)",clang,1,,0.0259376,1.0
dropout,"(4096, 10)",clang,8,,0.0192751,1.3457
dropout,"(4096, 10)",clang,32,,0.0214672,1.2082
dropout,"(4096, 10)",gcc,1,,0.0172604,1.5027
dropout,"(4096, 10)",gcc,8,,0.0154818,1.6754
dropout,"(4096, 10)",gcc,32,,0.0175735,1.4759
dropout,"(4096, 10)",triton_tuned,1,"(4096, 16)",0.0027752,9.3462
dropout,"(4096, 10)",triton_tuned,8,"(4096, 128)",0.00251695,10.3052
dropout,"(4096, 10)",triton_tuned,32,"(4096, 64)",0.00211393,12.2698
dropout,"(16384, 10)",clang,1,,0.0259229,1.0
dropout,"(16384, 10)",clang,8,,0.0249075,1.0408
dropout,"(16384, 10)",clang,32,,0.0198515,1.3058
dropout,"(16384, 10)",gcc,1,,0.0380264,0.6817
dropout,"(16384, 10)",gcc,8,,0.0162016,1.6
dropout,"(16384, 10)",gcc,32,,0.0184397,1.4058
dropout,"(16384, 10)",triton_tuned,1,"(16384, 16)",0.00333161,7.7809
dropout,"(16384, 10)",triton_tuned,8,"(16384, 128)",0.00268394,9.6585
dropout,"(16384, 10)",triton_tuned,32,"(16384, 16)",0.00326215,7.9466
dropout,"(65536, 10)",clang,1,,0.0442212,1.0
dropout,"(65536, 10)",clang,8,,0.0197911,2.2344
dropout,"(65536, 10)",clang,32,,0.0302779,1.4605
dropout,"(65536, 10)",gcc,1,,0.0426402,1.0371
dropout,"(65536, 10)",gcc,8,,0.0183881,2.4049
dropout,"(65536, 10)",gcc,32,,0.0189776,2.3302
dropout,"(65536, 10)",triton_tuned,1,"(65536, 32)",0.00556113,7.9518
dropout,"(65536, 10)",triton_tuned,8,"(65536, 16)",0.00456005,9.6975
dropout,"(65536, 10)",triton_tuned,32,"(65536, 32)",0.00559093,7.9095
dropout,"(262144, 10)",clang,1,,0.0674041,1.0
dropout,"(262144, 10)",clang,8,,0.0411016,1.6399
dropout,"(262144, 10)",clang,32,,0.0362727,1.8583
dropout,"(262144, 10)",gcc,1,,0.0656649,1.0265
dropout,"(262144, 10)",gcc,8,,0.0313572,2.1496
dropout,"(262144, 10)",gcc,32,,0.025705,2.6222
dropout,"(262144, 10)",triton_tuned,1,"(262144, 128)",0.00928107,7.2625
dropout,"(262144, 10)",triton_tuned,8,"(262144, 64)",0.0100968,6.6758
dropout,"(262144, 10)",triton_tuned,32,"(262144, 32)",0.00595079,11.3269
dropout,"(1048576, 10)",clang,1,,0.166576,1.0
dropout,"(1048576, 10)",clang,8,,0.0531281,3.1354
dropout,"(1048576, 10)",clang,32,,0.0656415,2.5377
dropout,"(1048576, 10)",gcc,1,,0.138596,1.2019
dropout,"(1048576, 10)",gcc,8,,0.0494307,3.3699
dropout,"(1048576, 10)",gcc,32,,0.0342364,4.8655
dropout,"(1048576, 10)",triton_tuned,1,"(262144, 16)",0.0436098,3.8197
dropout,"(1048576, 10)",triton_tuned,8,"(16384, 32)",0.019511,8.5375
dropout,"(1048576, 10)",triton_tuned,32,"(1024, 32)",0.0182339,9.1355
dropout,"(4194304, 10)",clang,1,,0.511935,1.0
dropout,"(4194304, 10)",clang,8,,0.118017,4.3378
dropout,"(4194304, 10)",clang,32,,0.101074,5.065
dropout,"(4194304, 10)",gcc,1,,0.450793,1.1356
dropout,"(4194304, 10)",gcc,8,,0.111515,4.5907
dropout,"(4194304, 10)",gcc,32,,0.063319,8.085
dropout,"(4194304, 10)",triton_tuned,1,"(1024, 32)",0.106819,4.7925
dropout,"(4194304, 10)",triton_tuned,8,"(1024, 32)",0.0369431,13.8574
dropout,"(4194304, 10)",triton_tuned,32,"(4096, 32)",0.0295823,17.3054
correlation,"(1, 1, 64, 64, 10)",triton,1,"(1, 2)",0.0115846,0.9463
correlation,"(1, 1, 64, 64, 10)",triton,1,"(1, 4)",0.0112765,0.9721
correlation,"(1, 1, 64, 64, 10)",triton,1,"(1, 8)",0.0111443,0.9837
correlation,"(1, 1, 64, 64, 10)",triton,1,"(1, 16)",0.0111309,0.9848
correlation,"(1, 1, 64, 64, 10)",triton,1,"(1, 32)",0.0110128,0.9954
correlation,"(1, 1, 64, 64, 10)",triton,1,"(2, 2)",0.0323394,0.339
correlation,"(1, 1, 64, 64, 10)",triton,1,"(2, 4)",0.0226389,0.4842
correlation,"(1, 1, 64, 64, 10)",triton,1,"(2, 8)",0.023522,0.466
correlation,"(1, 1, 64, 64, 10)",triton,1,"(2, 16)",0.0109824,0.9982
correlation,"(1, 1, 64, 64, 10)",triton,1,"(2, 32)",0.0107173,1.0229
correlation,"(1, 1, 64, 64, 10)",triton,1,"(4, 4)",0.0112554,0.974
correlation,"(1, 1, 64, 64, 10)",triton,1,"(4, 8)",0.0111776,0.9807
correlation,"(1, 1, 64, 64, 10)",triton,8,"(1, 2)",0.0177163,0.6188
correlation,"(1, 1, 64, 64, 10)",triton,8,"(1, 4)",0.0119663,0.9161
correlation,"(1, 1, 64, 64, 10)",triton,8,"(1, 8)",0.0113777,0.9635
correlation,"(1, 1, 64, 64, 10)",triton,8,"(1, 16)",0.0133278,0.8225
correlation,"(1, 1, 64, 64, 10)",triton,8,"(1, 32)",0.0113766,0.9636
correlation,"(1, 1, 64, 64, 10)",triton,8,"(2, 2)",0.0190307,0.576
correlation,"(1, 1, 64, 64, 10)",triton,8,"(2, 4)",0.011753,0.9327
correlation,"(1, 1, 64, 64, 10)",triton,8,"(2, 8)",0.0156786,0.6992
correlation,"(1, 1, 64, 64, 10)",triton,8,"(2, 16)",0.0151843,0.7219
correlation,"(1, 1, 64, 64, 10)",triton,8,"(2, 32)",0.0118718,0.9234
correlation,"(1, 1, 64, 64, 10)",triton,8,"(4, 4)",0.0113558,0.9653
correlation,"(1, 1, 64, 64, 10)",triton,8,"(4, 8)",0.01198,0.915
correlation,"(1, 1, 64, 64, 10)",triton,32,"(1, 2)",0.0176902,0.6197
correlation,"(1, 1, 64, 64, 10)",triton,32,"(1, 4)",0.0188516,0.5815
correlation,"(1, 1, 64, 64, 10)",triton,32,"(1, 8)",0.0151212,0.725
correlation,"(1, 1, 64, 64, 10)",triton,32,"(1, 16)",0.0144307,0.7596
correlation,"(1, 1, 64, 64, 10)",triton,32,"(1, 32)",0.0145742,0.7522
correlation,"(1, 1, 64, 64, 10)",triton,32,"(2, 2)",0.0143698,0.7629
correlation,"(1, 1, 64, 64, 10)",triton,32,"(2, 4)",0.0135236,0.8106
correlation,"(1, 1, 64, 64, 10)",triton,32,"(2, 8)",0.0260026,0.4216
correlation,"(1, 1, 64, 64, 10)",triton,32,"(2, 16)",0.0142672,0.7683
correlation,"(1, 1, 64, 64, 10)",triton,32,"(2, 32)",0.0140622,0.7796
correlation,"(1, 1, 64, 64, 10)",triton,32,"(4, 4)",0.0439063,0.2497
correlation,"(1, 1, 64, 64, 10)",triton,32,"(4, 8)",0.0276395,0.3966
correlation,"(1, 1, 128, 128, 10)",triton,1,"(1, 2)",0.026147,0.439
correlation,"(1, 1, 128, 128, 10)",triton,1,"(1, 4)",0.0128836,0.8909
correlation,"(1, 1, 128, 128, 10)",triton,1,"(1, 8)",0.0119183,0.9631
correlation,"(1, 1, 128, 128, 10)",triton,1,"(1, 16)",0.0247289,0.4642
correlation,"(1, 1, 128, 128, 10)",triton,1,"(1, 32)",0.0154477,0.743
correlation,"(1, 1, 128, 128, 10)",triton,1,"(2, 2)",0.0141491,0.8112
correlation,"(1, 1, 128, 128, 10)",triton,1,"(2, 4)",0.013221,0.8682
correlation,"(1, 1, 128, 128, 10)",triton,1,"(2, 8)",0.0150872,0.7608
correlation,"(1, 1, 128, 128, 10)",triton,1,"(2, 16)",0.0113798,1.0086
correlation,"(1, 1, 128, 128, 10)",triton,1,"(2, 32)",0.0150247,0.7639
correlation,"(1, 1, 128, 128, 10)",triton,1,"(4, 4)",0.0130033,0.8827
correlation,"(1, 1, 128, 128, 10)",triton,1,"(4, 8)",0.0129192,0.8884
correlation,"(1, 1, 128, 128, 10)",triton,8,"(1, 2)",0.0121803,0.9423
correlation,"(1, 1, 128, 128, 10)",triton,8,"(1, 4)",0.0121623,0.9437
correlation,"(1, 1, 128, 128, 10)",triton,8,"(1, 8)",0.0138383,0.8294
correlation,"(1, 1, 128, 128, 10)",triton,8,"(1, 16)",0.0146065,0.7858
correlation,"(1, 1, 128, 128, 10)",triton,8,"(1, 32)",0.0211069,0.5438
correlation,"(1, 1, 128, 128, 10)",triton,8,"(2, 2)",0.012106,0.9481
correlation,"(1, 1, 128, 128, 10)",triton,8,"(2, 4)",0.0119052,0.9641
correlation,"(1, 1, 128, 128, 10)",triton,8,"(2, 8)",0.0121,0.9486
correlation,"(1, 1, 128, 128, 10)",triton,8,"(2, 16)",0.0116554,0.9848
correlation,"(1, 1, 128, 128, 10)",triton,8,"(2, 32)",0.0113387,1.0123
correlation,"(1, 1, 128, 128, 10)",triton,8,"(4, 4)",0.0212569,0.54
correlation,"(1, 1, 128, 128, 10)",triton,8,"(4, 8)",0.0147397,0.7787
correlation,"(1, 1, 128, 128, 10)",triton,32,"(1, 2)",0.0173836,0.6603
correlation,"(1, 1, 128, 128, 10)",triton,32,"(1, 4)",0.0169084,0.6788
correlation,"(1, 1, 128, 128, 10)",triton,32,"(1, 8)",0.0142731,0.8042
correlation,"(1, 1, 128, 128, 10)",triton,32,"(1, 16)",0.0416775,0.2754
correlation,"(1, 1, 128, 128, 10)",triton,32,"(1, 32)",0.0137639,0.8339
correlation,"(1, 1, 128, 128, 10)",triton,32,"(2, 2)",0.0165994,0.6915
correlation,"(1, 1, 128, 128, 10)",triton,32,"(2, 4)",0.0161441,0.711
correlation,"(1, 1, 128, 128, 10)",triton,32,"(2, 8)",0.020472,0.5607
correlation,"(1, 1, 128, 128, 10)",triton,32,"(2, 16)",0.0143121,0.802
correlation,"(1, 1, 128, 128, 10)",triton,32,"(2, 32)",0.01757,0.6533
correlation,"(1, 1, 128, 128, 10)",triton,32,"(4, 4)",0.0159425,0.72
correlation,"(1, 1, 128, 128, 10)",triton,32,"(4, 8)",0.0148591,0.7725
correlation,"(1, 1, 256, 256, 10)",triton,1,"(1, 2)",0.0247123,0.7876
correlation,"(1, 1, 256, 256, 10)",triton,1,"(1, 4)",0.0336212,0.5789
correlation,"(1, 1, 256, 256, 10)",triton,1,"(1, 8)",0.0142245,1.3682
correlation,"(1, 1, 256, 256, 10)",triton,1,"(1, 16)",0.0130804,1.4879
correlation,"(1, 1, 256, 256, 10)",triton,1,"(1, 32)",0.0118929,1.6365
correlation,"(1, 1, 256, 256, 10)",triton,1,"(2, 2)",0.0220219,0.8838
correlation,"(1, 1, 256, 256, 10)",triton,1,"(2, 4)",0.0165597,1.1753
correlation,"(1, 1, 256, 256, 10)",triton,1,"(2, 8)",0.013501,1.4416
correlation,"(1, 1, 256, 256, 10)",triton,1,"(2, 16)",0.0122429,1.5897
correlation,"(1, 1, 256, 256, 10)",triton,1,"(2, 32)",0.0120258,1.6184
correlation,"(1, 1, 256, 256, 10)",triton,1,"(4, 4)",0.014506,1.3417
correlation,"(1, 1, 256, 256, 10)",triton,1,"(4, 8)",0.0132455,1.4694
correlation,"(1, 1, 256, 256, 10)",triton,8,"(1, 2)",0.0140143,1.3888
correlation,"(1, 1, 256, 256, 10)",triton,8,"(1, 4)",0.0130272,1.494
correlation,"(1, 1, 256, 256, 10)",triton,8,"(1, 8)",0.0205864,0.9454
correlation,"(1, 1, 256, 256, 10)",triton,8,"(1, 16)",0.0110111,1.7675
correlation,"(1, 1, 256, 256, 10)",triton,8,"(1, 32)",0.0111534,1.745
correlation,"(1, 1, 256, 256, 10)",triton,8,"(2, 2)",0.012754,1.526
correlation,"(1, 1, 256, 256, 10)",triton,8,"(2, 4)",0.012101,1.6083
correlation,"(1, 1, 256, 256, 10)",triton,8,"(2, 8)",0.0123367,1.5776
correlation,"(1, 1, 256, 256, 10)",triton,8,"(2, 16)",0.0121312,1.6043
correlation,"(1, 1, 256, 256, 10)",triton,8,"(2, 32)",0.0147264,1.3216
correlation,"(1, 1, 256, 256, 10)",triton,8,"(4, 4)",0.0146539,1.3281
correlation,"(1, 1, 256, 256, 10)",triton,8,"(4, 8)",0.0159869,1.2174
correlation,"(1, 1, 256, 256, 10)",triton,32,"(1, 2)",0.0284104,0.685
correlation,"(1, 1, 256, 256, 10)",triton,32,"(1, 4)",0.0157664,1.2344
correlation,"(1, 1, 256, 256, 10)",triton,32,"(1, 8)",0.0262424,0.7416
correlation,"(1, 1, 256, 256, 10)",triton,32,"(1, 16)",0.0150782,1.2908
correlation,"(1, 1, 256, 256, 10)",triton,32,"(1, 32)",0.0234168,0.8311
correlation,"(1, 1, 256, 256, 10)",triton,32,"(2, 2)",0.0160724,1.2109
correlation,"(1, 1, 256, 256, 10)",triton,32,"(2, 4)",0.0171239,1.1366
correlation,"(1, 1, 256, 256, 10)",triton,32,"(2, 8)",0.0219318,0.8874
correlation,"(1, 1, 256, 256, 10)",triton,32,"(2, 16)",0.0156508,1.2435
correlation,"(1, 1, 256, 256, 10)",triton,32,"(2, 32)",0.0141442,1.376
correlation,"(1, 1, 256, 256, 10)",triton,32,"(4, 4)",0.0162882,1.1949
correlation,"(1, 1, 256, 256, 10)",triton,32,"(4, 8)",0.019972,0.9745
correlation,"(1, 1, 512, 512, 10)",triton,1,"(1, 2)",0.0492563,0.476
correlation,"(1, 1, 512, 512, 10)",triton,1,"(1, 4)",0.0338431,0.6928
correlation,"(1, 1, 512, 512, 10)",triton,1,"(1, 8)",0.0244378,0.9595
correlation,"(1, 1, 512, 512, 10)",triton,1,"(1, 16)",0.0132544,1.7691
correlation,"(1, 1, 512, 512, 10)",triton,1,"(1, 32)",0.0123504,1.8985
correlation,"(1, 1, 512, 512, 10)",triton,1,"(2, 2)",0.0333984,0.7021
correlation,"(1, 1, 512, 512, 10)",triton,1,"(2, 4)",0.0226827,1.0337
correlation,"(1, 1, 512, 512, 10)",triton,1,"(2, 8)",0.0220159,1.065
correlation,"(1, 1, 512, 512, 10)",triton,1,"(2, 16)",0.0173256,1.3534
correlation,"(1, 1, 512, 512, 10)",triton,1,"(2, 32)",0.0146453,1.601
correlation,"(1, 1, 512, 512, 10)",triton,1,"(4, 4)",0.0269885,0.8688
correlation,"(1, 1, 512, 512, 10)",triton,1,"(4, 8)",0.0263054,0.8914
correlation,"(1, 1, 512, 512, 10)",triton,8,"(1, 2)",0.0531456,0.4412
correlation,"(1, 1, 512, 512, 10)",triton,8,"(1, 4)",0.0319594,0.7337
correlation,"(1, 1, 512, 512, 10)",triton,8,"(1, 8)",0.0186671,1.2561
correlation,"(1, 1, 512, 512, 10)",triton,8,"(1, 16)",0.0187233,1.2523
correlation,"(1, 1, 512, 512, 10)",triton,8,"(1, 32)",0.0123398,1.9002
correlation,"(1, 1, 512, 512, 10)",triton,8,"(2, 2)",0.0191132,1.2268
correlation,"(1, 1, 512, 512, 10)",triton,8,"(2, 4)",0.0148616,1.5777
correlation,"(1, 1, 512, 512, 10)",triton,8,"(2, 8)",0.0212671,1.1025
correlation,"(1, 1, 512, 512, 10)",triton,8,"(2, 16)",0.0160276,1.463
correlation,"(1, 1, 512, 512, 10)",triton,8,"(2, 32)",0.0173699,1.3499
correlation,"(1, 1, 512, 512, 10)",triton,8,"(4, 4)",0.0133689,1.7539
correlation,"(1, 1, 512, 512, 10)",triton,8,"(4, 8)",0.0162897,1.4394
correlation,"(1, 1, 512, 512, 10)",triton,32,"(1, 2)",0.0348496,0.6728
correlation,"(1, 1, 512, 512, 10)",triton,32,"(1, 4)",0.0200981,1.1667
correlation,"(1, 1, 512, 512, 10)",triton,32,"(1, 8)",0.0285454,0.8214
correlation,"(1, 1, 512, 512, 10)",triton,32,"(1, 16)",0.0343016,0.6836
correlation,"(1, 1, 512, 512, 10)",triton,32,"(1, 32)",0.0125287,1.8715
correlation,"(1, 1, 512, 512, 10)",triton,32,"(2, 2)",0.0199181,1.1772
correlation,"(1, 1, 512, 512, 10)",triton,32,"(2, 4)",0.0173865,1.3486
correlation,"(1, 1, 512, 512, 10)",triton,32,"(2, 8)",0.0147851,1.5859
correlation,"(1, 1, 512, 512, 10)",triton,32,"(2, 16)",0.102022,0.2298
correlation,"(1, 1, 512, 512, 10)",triton,32,"(2, 32)",0.0131304,1.7858
correlation,"(1, 1, 512, 512, 10)",triton,32,"(4, 4)",0.0145851,1.6076
correlation,"(1, 1, 512, 512, 10)",triton,32,"(4, 8)",0.0149724,1.5661
correlation,"(16, 16, 64, 64, 10)",triton,1,"(1, 2)",0.0490712,0.5736
correlation,"(16, 16, 64, 64, 10)",triton,1,"(1, 4)",0.0379798,0.741
correlation,"(16, 16, 64, 64, 10)",triton,1,"(1, 8)",0.0340721,0.826
correlation,"(16, 16, 64, 64, 10)",triton,1,"(1, 16)",0.0223913,1.257
