benchmark,shape,method,thread,parameter,time(s),speedup
matmul,"(128, 128, 128, 10)",triton,2,"(64, 4, 16)",0.135702,0.9011
matmul,"(128, 128, 128, 10)",triton,2,"(64, 4, 32)",0.206317,0.5927
matmul,"(128, 128, 128, 10)",triton,2,"(64, 4, 64)",0.87363,0.14
matmul,"(128, 128, 128, 10)",triton,2,"(64, 4, 128)",0.968974,0.1262
matmul,"(128, 128, 128, 10)",triton,2,"(64, 8, 4)",0.0622823,1.9634
matmul,"(128, 128, 128, 10)",triton,2,"(64, 8, 8)",0.0657807,1.859
matmul,"(128, 128, 128, 10)",triton,2,"(64, 8, 16)",0.068399,1.7878
matmul,"(128, 128, 128, 10)",triton,2,"(64, 8, 32)",0.0965295,1.2668
matmul,"(128, 128, 128, 10)",triton,2,"(64, 8, 64)",0.40215,0.3041
matmul,"(128, 128, 128, 10)",triton,2,"(64, 8, 128)",0.493389,0.2479
matmul,"(128, 128, 128, 10)",triton,2,"(64, 16, 4)",0.0589266,2.0752
matmul,"(128, 128, 128, 10)",triton,2,"(64, 16, 8)",0.0569123,2.1487
matmul,"(128, 128, 128, 10)",triton,2,"(64, 16, 16)",0.0664387,1.8406
matmul,"(128, 128, 128, 10)",triton,2,"(64, 16, 32)",0.321763,0.3801
matmul,"(128, 128, 128, 10)",triton,2,"(64, 16, 64)",0.334013,0.3661
matmul,"(128, 128, 128, 10)",triton,2,"(64, 16, 128)",0.353106,0.3463
matmul,"(128, 128, 128, 10)",triton,2,"(64, 32, 4)",0.0601205,2.034
matmul,"(128, 128, 128, 10)",triton,2,"(64, 32, 8)",0.0682772,1.791
matmul,"(128, 128, 128, 10)",triton,2,"(64, 32, 16)",0.292647,0.4179
matmul,"(128, 128, 128, 10)",triton,2,"(64, 32, 32)",0.326804,0.3742
matmul,"(128, 128, 128, 10)",triton,2,"(64, 32, 64)",0.35088,0.3485
matmul,"(128, 128, 128, 10)",triton,2,"(64, 32, 128)",0.36591,0.3342
matmul,"(128, 128, 128, 10)",triton,2,"(64, 64, 4)",0.0808535,1.5125
matmul,"(128, 128, 128, 10)",triton,2,"(64, 64, 8)",0.355752,0.3437
matmul,"(128, 128, 128, 10)",triton,2,"(64, 64, 16)",0.321255,0.3807
matmul,"(128, 128, 128, 10)",triton,2,"(64, 64, 32)",0.362539,0.3373
matmul,"(128, 128, 128, 10)",triton,2,"(64, 64, 64)",0.369597,0.3309
matmul,"(128, 128, 128, 10)",triton,2,"(64, 64, 128)",0.409857,0.2984
matmul,"(128, 128, 128, 10)",triton,2,"(64, 128, 4)",0.330734,0.3697
matmul,"(128, 128, 128, 10)",triton,2,"(64, 128, 8)",0.320302,0.3818
matmul,"(128, 128, 128, 10)",triton,2,"(64, 128, 16)",0.305517,0.4003
matmul,"(128, 128, 128, 10)",triton,2,"(64, 128, 32)",0.334226,0.3659
matmul,"(128, 128, 128, 10)",triton,2,"(64, 128, 64)",0.386346,0.3165
matmul,"(128, 128, 128, 10)",triton,2,"(64, 128, 128)",0.446966,0.2736
matmul,"(128, 128, 128, 10)",triton,2,"(128, 4, 4)",0.13482,0.907
matmul,"(128, 128, 128, 10)",triton,2,"(128, 4, 8)",0.125177,0.9769
matmul,"(128, 128, 128, 10)",triton,2,"(128, 4, 16)",0.124803,0.9798
matmul,"(128, 128, 128, 10)",triton,2,"(128, 4, 32)",0.459621,0.2661
matmul,"(128, 128, 128, 10)",triton,2,"(128, 4, 64)",0.70481,0.1735
matmul,"(128, 128, 128, 10)",triton,2,"(128, 4, 128)",0.687596,0.1778
matmul,"(128, 128, 128, 10)",triton,2,"(128, 8, 4)",0.0676306,1.8082
matmul,"(128, 128, 128, 10)",triton,2,"(128, 8, 8)",0.0633846,1.9293
matmul,"(128, 128, 128, 10)",triton,2,"(128, 8, 16)",0.0808062,1.5133
matmul,"(128, 128, 128, 10)",triton,2,"(128, 8, 32)",0.416147,0.2939
matmul,"(128, 128, 128, 10)",triton,2,"(128, 8, 64)",0.370838,0.3298
matmul,"(128, 128, 128, 10)",triton,2,"(128, 8, 128)",0.403856,0.3028
matmul,"(128, 128, 128, 10)",triton,2,"(128, 16, 4)",0.0640277,1.9099
matmul,"(128, 128, 128, 10)",triton,2,"(128, 16, 8)",0.0652673,1.8736
matmul,"(128, 128, 128, 10)",triton,2,"(128, 16, 16)",0.314175,0.3892
matmul,"(128, 128, 128, 10)",triton,2,"(128, 16, 32)",0.330297,0.3702
matmul,"(128, 128, 128, 10)",triton,2,"(128, 16, 64)",0.34878,0.3506
matmul,"(128, 128, 128, 10)",triton,2,"(128, 16, 128)",0.364828,0.3352
matmul,"(128, 128, 128, 10)",triton,2,"(128, 32, 4)",0.0767126,1.5941
matmul,"(128, 128, 128, 10)",triton,2,"(128, 32, 8)",0.215076,0.5686
matmul,"(128, 128, 128, 10)",triton,2,"(128, 32, 16)",0.290965,0.4203
matmul,"(128, 128, 128, 10)",triton,2,"(128, 32, 32)",0.32433,0.377
matmul,"(128, 128, 128, 10)",triton,2,"(128, 32, 64)",0.347902,0.3515
matmul,"(128, 128, 128, 10)",triton,2,"(128, 32, 128)",0.374533,0.3265
matmul,"(128, 128, 128, 10)",triton,2,"(128, 64, 4)",0.34465,0.3548
matmul,"(128, 128, 128, 10)",triton,2,"(128, 64, 8)",0.338163,0.3616
matmul,"(128, 128, 128, 10)",triton,2,"(128, 64, 16)",0.323084,0.3785
matmul,"(128, 128, 128, 10)",triton,2,"(128, 64, 32)",0.335167,0.3649
matmul,"(128, 128, 128, 10)",triton,2,"(128, 64, 64)",0.350162,0.3492
matmul,"(128, 128, 128, 10)",triton,2,"(128, 64, 128)",0.40655,0.3008
matmul,"(128, 128, 128, 10)",triton,2,"(128, 128, 4)",0.716049,0.1708
matmul,"(128, 128, 128, 10)",triton,2,"(128, 128, 8)",0.650637,0.1879
matmul,"(128, 128, 128, 10)",triton,2,"(128, 128, 16)",0.618234,0.1978
matmul,"(128, 128, 128, 10)",triton,2,"(128, 128, 32)",0.700953,0.1745
matmul,"(128, 128, 128, 10)",triton,2,"(128, 128, 64)",0.824715,0.1483
matmul,"(128, 128, 128, 10)",triton,4,"(4, 4, 4)",0.033229,3.6801
matmul,"(128, 128, 128, 10)",triton,4,"(4, 4, 8)",0.04652,2.6287
matmul,"(128, 128, 128, 10)",triton,4,"(4, 4, 16)",0.0608059,2.0111
matmul,"(128, 128, 128, 10)",triton,4,"(4, 4, 32)",0.0662812,1.845
matmul,"(128, 128, 128, 10)",triton,4,"(4, 4, 64)",0.0864822,1.414
matmul,"(128, 128, 128, 10)",triton,4,"(4, 4, 128)",0.0950092,1.2871
matmul,"(128, 128, 128, 10)",triton,4,"(4, 8, 4)",0.0280767,4.3555
matmul,"(128, 128, 128, 10)",triton,4,"(4, 8, 8)",0.0296166,4.129
matmul,"(128, 128, 128, 10)",triton,4,"(4, 8, 16)",0.0336942,3.6293
matmul,"(128, 128, 128, 10)",triton,4,"(4, 8, 32)",0.0371785,3.2892
matmul,"(128, 128, 128, 10)",triton,4,"(4, 8, 64)",0.0492001,2.4855
matmul,"(128, 128, 128, 10)",triton,4,"(4, 8, 128)",0.0586605,2.0847
matmul,"(128, 128, 128, 10)",triton,4,"(4, 16, 4)",0.0343444,3.5606
matmul,"(128, 128, 128, 10)",triton,4,"(4, 16, 8)",0.036735,3.3289
matmul,"(128, 128, 128, 10)",triton,4,"(4, 16, 16)",0.0411914,2.9688
matmul,"(128, 128, 128, 10)",triton,4,"(4, 16, 32)",0.0478711,2.5545
matmul,"(128, 128, 128, 10)",triton,4,"(4, 16, 64)",0.0539871,2.2651
matmul,"(128, 128, 128, 10)",triton,4,"(4, 16, 128)",0.0661215,1.8494
matmul,"(128, 128, 128, 10)",triton,4,"(4, 32, 4)",0.0372944,3.279
matmul,"(128, 128, 128, 10)",triton,4,"(4, 32, 8)",0.0431009,2.8372
matmul,"(128, 128, 128, 10)",triton,4,"(4, 32, 16)",0.0470127,2.6011
matmul,"(128, 128, 128, 10)",triton,4,"(4, 32, 32)",0.0494787,2.4715
matmul,"(128, 128, 128, 10)",triton,4,"(4, 32, 64)",0.0570501,2.1435
matmul,"(128, 128, 128, 10)",triton,4,"(4, 32, 128)",0.414576,0.295
matmul,"(128, 128, 128, 10)",triton,4,"(4, 64, 4)",0.0452621,2.7018
matmul,"(128, 128, 128, 10)",triton,4,"(4, 64, 8)",0.0578541,2.1137
matmul,"(128, 128, 128, 10)",triton,4,"(4, 64, 16)",0.0670299,1.8244
matmul,"(128, 128, 128, 10)",triton,4,"(4, 64, 32)",0.117001,1.0452
matmul,"(128, 128, 128, 10)",triton,4,"(4, 64, 64)",0.451253,0.271
matmul,"(128, 128, 128, 10)",triton,4,"(4, 64, 128)",0.482462,0.2535
matmul,"(128, 128, 128, 10)",triton,4,"(4, 128, 4)",0.0603713,2.0256
matmul,"(128, 128, 128, 10)",triton,4,"(4, 128, 8)",0.0609014,2.008
matmul,"(128, 128, 128, 10)",triton,4,"(4, 128, 16)",0.082022,1.4909
matmul,"(128, 128, 128, 10)",triton,4,"(4, 128, 32)",0.386132,0.3167
matmul,"(128, 128, 128, 10)",triton,4,"(4, 128, 64)",0.411853,0.2969
matmul,"(128, 128, 128, 10)",triton,4,"(4, 128, 128)",0.482639,0.2534
matmul,"(128, 128, 128, 10)",triton,4,"(8, 4, 4)",0.0420854,2.9057
matmul,"(128, 128, 128, 10)",triton,4,"(8, 4, 8)",0.0455551,2.6844
matmul,"(128, 128, 128, 10)",triton,4,"(8, 4, 16)",0.0536535,2.2792
matmul,"(128, 128, 128, 10)",triton,4,"(8, 4, 32)",0.0677958,1.8038
matmul,"(128, 128, 128, 10)",triton,4,"(8, 4, 64)",0.0734262,1.6654
matmul,"(128, 128, 128, 10)",triton,4,"(8, 4, 128)",0.0807859,1.5137
matmul,"(128, 128, 128, 10)",triton,4,"(8, 8, 4)",0.0312606,3.9119
matmul,"(128, 128, 128, 10)",triton,4,"(8, 8, 8)",0.0337244,3.6261
matmul,"(128, 128, 128, 10)",triton,4,"(8, 8, 16)",0.033858,3.6118
matmul,"(128, 128, 128, 10)",triton,4,"(8, 8, 32)",0.0396885,3.0812
matmul,"(128, 128, 128, 10)",triton,4,"(8, 8, 64)",0.045084,2.7124
matmul,"(128, 128, 128, 10)",triton,4,"(8, 8, 128)",0.0535129,2.2852
matmul,"(128, 128, 128, 10)",triton,4,"(8, 16, 4)",0.0361467,3.3831
matmul,"(128, 128, 128, 10)",triton,4,"(8, 16, 8)",0.0342185,3.5737
matmul,"(128, 128, 128, 10)",triton,4,"(8, 16, 16)",0.0389769,3.1374
matmul,"(128, 128, 128, 10)",triton,4,"(8, 16, 32)",0.0420614,2.9073
matmul,"(128, 128, 128, 10)",triton,4,"(8, 16, 64)",0.0488313,2.5043
matmul,"(128, 128, 128, 10)",triton,4,"(8, 16, 128)",0.176475,0.6929
matmul,"(128, 128, 128, 10)",triton,4,"(8, 32, 4)",0.0349711,3.4968
matmul,"(128, 128, 128, 10)",triton,4,"(8, 32, 8)",0.0403474,3.0309
matmul,"(128, 128, 128, 10)",triton,4,"(8, 32, 16)",0.0489643,2.4975
matmul,"(128, 128, 128, 10)",triton,4,"(8, 32, 32)",0.0590099,2.0723
matmul,"(128, 128, 128, 10)",triton,4,"(8, 32, 64)",0.26356,0.464
matmul,"(128, 128, 128, 10)",triton,4,"(8, 32, 128)",0.375178,0.3259
matmul,"(128, 128, 128, 10)",triton,4,"(8, 64, 4)",0.0770967,1.5862
matmul,"(128, 128, 128, 10)",triton,4,"(8, 64, 8)",0.0874592,1.3982
matmul,"(128, 128, 128, 10)",triton,4,"(8, 64, 16)",0.126701,0.9652
matmul,"(128, 128, 128, 10)",triton,4,"(8, 64, 32)",0.440663,0.2775
matmul,"(128, 128, 128, 10)",triton,4,"(8, 64, 64)",0.466297,0.2623
matmul,"(128, 128, 128, 10)",triton,4,"(8, 64, 128)",0.427295,0.2862
matmul,"(128, 128, 128, 10)",triton,4,"(8, 128, 4)",0.0888967,1.3756
matmul,"(128, 128, 128, 10)",triton,4,"(8, 128, 8)",0.116284,1.0516
matmul,"(128, 128, 128, 10)",triton,4,"(8, 128, 16)",0.343107,0.3564
matmul,"(128, 128, 128, 10)",triton,4,"(8, 128, 32)",0.422949,0.2891
matmul,"(128, 128, 128, 10)",triton,4,"(8, 128, 64)",0.467009,0.2619
matmul,"(128, 128, 128, 10)",triton,4,"(8, 128, 128)",0.559228,0.2187
matmul,"(128, 128, 128, 10)",triton,4,"(16, 4, 4)",0.0833569,1.467
matmul,"(128, 128, 128, 10)",triton,4,"(16, 4, 8)",0.0831497,1.4707
matmul,"(128, 128, 128, 10)",triton,4,"(16, 4, 16)",0.107297,1.1397
matmul,"(128, 128, 128, 10)",triton,4,"(16, 4, 32)",0.127972,0.9556
matmul,"(128, 128, 128, 10)",triton,4,"(16, 4, 64)",0.149364,0.8187
matmul,"(128, 128, 128, 10)",triton,4,"(16, 4, 128)",0.729195,0.1677
matmul,"(128, 128, 128, 10)",triton,4,"(16, 8, 4)",0.0669119,1.8276
matmul,"(128, 128, 128, 10)",triton,4,"(16, 8, 8)",0.0731701,1.6713
matmul,"(128, 128, 128, 10)",triton,4,"(16, 8, 16)",0.0666241,1.8355
matmul,"(128, 128, 128, 10)",triton,4,"(16, 8, 32)",0.0892368,1.3704
matmul,"(128, 128, 128, 10)",triton,4,"(16, 8, 64)",0.261034,0.4685
matmul,"(128, 128, 128, 10)",triton,4,"(16, 8, 128)",0.380528,0.3214
matmul,"(128, 128, 128, 10)",triton,4,"(16, 16, 4)",0.0589974,2.0728
matmul,"(128, 128, 128, 10)",triton,4,"(16, 16, 8)",0.0755964,1.6176
matmul,"(128, 128, 128, 10)",triton,4,"(16, 16, 16)",0.0907886,1.3469
matmul,"(128, 128, 128, 10)",triton,4,"(16, 16, 32)",0.17658,0.6925
matmul,"(128, 128, 128, 10)",triton,4,"(16, 16, 64)",0.388708,0.3146
matmul,"(128, 128, 128, 10)",triton,4,"(16, 16, 128)",0.429196,0.2849
matmul,"(128, 128, 128, 10)",triton,4,"(16, 32, 4)",0.0712586,1.7161
matmul,"(128, 128, 128, 10)",triton,4,"(16, 32, 8)",0.0686119,1.7823
matmul,"(128, 128, 128, 10)",triton,4,"(16, 32, 16)",0.099719,1.2263
matmul,"(128, 128, 128, 10)",triton,4,"(16, 32, 32)",0.343293,0.3562
matmul,"(128, 128, 128, 10)",triton,4,"(16, 32, 64)",0.414622,0.2949
matmul,"(128, 128, 128, 10)",triton,4,"(16, 32, 128)",0.419423,0.2916
matmul,"(128, 128, 128, 10)",triton,4,"(16, 64, 4)",0.0775721,1.5764
matmul,"(128, 128, 128, 10)",triton,4,"(16, 64, 8)",0.0994054,1.2302
matmul,"(128, 128, 128, 10)",triton,4,"(16, 64, 16)",0.25247,0.4844
matmul,"(128, 128, 128, 10)",triton,4,"(16, 64, 32)",0.337809,0.362
matmul,"(128, 128, 128, 10)",triton,4,"(16, 64, 64)",0.378419,0.3232
matmul,"(128, 128, 128, 10)",triton,4,"(16, 64, 128)",0.435636,0.2807
matmul,"(128, 128, 128, 10)",triton,4,"(16, 128, 4)",0.161044,0.7593
matmul,"(128, 128, 128, 10)",triton,4,"(16, 128, 8)",0.333893,0.3662
matmul,"(128, 128, 128, 10)",triton,4,"(16, 128, 16)",0.348777,0.3506
matmul,"(128, 128, 128, 10)",triton,4,"(16, 128, 32)",0.411199,0.2974
matmul,"(128, 128, 128, 10)",triton,4,"(16, 128, 64)",0.387086,0.3159
matmul,"(128, 128, 128, 10)",triton,4,"(16, 128, 128)",0.431443,0.2834
matmul,"(128, 128, 128, 10)",triton,4,"(32, 4, 4)",0.0848971,1.4404
matmul,"(128, 128, 128, 10)",triton,4,"(32, 4, 8)",0.115602,1.0578
matmul,"(128, 128, 128, 10)",triton,4,"(32, 4, 16)",0.125751,0.9725
matmul,"(128, 128, 128, 10)",triton,4,"(32, 4, 32)",0.181489,0.6738
matmul,"(128, 128, 128, 10)",triton,4,"(32, 4, 64)",0.455505,0.2685
matmul,"(128, 128, 128, 10)",triton,4,"(32, 4, 128)",0.669193,0.1827
matmul,"(128, 128, 128, 10)",triton,4,"(32, 8, 4)",0.0738363,1.6562
matmul,"(128, 128, 128, 10)",triton,4,"(32, 8, 8)",0.0676843,1.8067
matmul,"(128, 128, 128, 10)",triton,4,"(32, 8, 16)",0.0920307,1.3288
matmul,"(128, 128, 128, 10)",triton,4,"(32, 8, 32)",0.17809,0.6867
matmul,"(128, 128, 128, 10)",triton,4,"(32, 8, 64)",0.393199,0.311
matmul,"(128, 128, 128, 10)",triton,4,"(32, 8, 128)",0.455968,0.2682
matmul,"(128, 128, 128, 10)",triton,4,"(32, 16, 4)",0.0687334,1.7791
matmul,"(128, 128, 128, 10)",triton,4,"(32, 16, 8)",0.0782626,1.5625
matmul,"(128, 128, 128, 10)",triton,4,"(32, 16, 16)",0.103029,1.1869
matmul,"(128, 128, 128, 10)",triton,4,"(32, 16, 32)",0.279542,0.4375
matmul,"(128, 128, 128, 10)",triton,4,"(32, 16, 64)",0.356386,0.3431
matmul,"(128, 128, 128, 10)",triton,4,"(32, 16, 128)",0.407179,0.3003
matmul,"(128, 128, 128, 10)",triton,4,"(32, 32, 4)",0.0778125,1.5716
matmul,"(128, 128, 128, 10)",triton,4,"(32, 32, 8)",0.103826,1.1778
matmul,"(128, 128, 128, 10)",triton,4,"(32, 32, 16)",0.332983,0.3672
matmul,"(128, 128, 128, 10)",triton,4,"(32, 32, 32)",0.329215,0.3715
matmul,"(128, 128, 128, 10)",triton,4,"(32, 32, 64)",0.39218,0.3118
matmul,"(128, 128, 128, 10)",triton,4,"(32, 32, 128)",0.546704,0.2237
matmul,"(128, 128, 128, 10)",triton,4,"(32, 64, 4)",0.156636,0.7807
matmul,"(128, 128, 128, 10)",triton,4,"(32, 64, 8)",0.377071,0.3243
matmul,"(128, 128, 128, 10)",triton,4,"(32, 64, 16)",0.423204,0.289
matmul,"(128, 128, 128, 10)",triton,4,"(32, 64, 32)",0.379283,0.3224
matmul,"(128, 128, 128, 10)",triton,4,"(32, 64, 64)",0.226246,0.5405
matmul,"(128, 128, 128, 10)",triton,4,"(32, 64, 128)",0.231802,0.5275
matmul,"(128, 128, 128, 10)",triton,4,"(32, 128, 4)",0.141489,0.8643
matmul,"(128, 128, 128, 10)",triton,4,"(32, 128, 8)",0.206271,0.5928
matmul,"(128, 128, 128, 10)",triton,4,"(32, 128, 16)",0.187018,0.6539
matmul,"(128, 128, 128, 10)",triton,4,"(32, 128, 32)",0.194493,0.6287
matmul,"(128, 128, 128, 10)",triton,4,"(32, 128, 64)",0.212213,0.5762
matmul,"(128, 128, 128, 10)",triton,4,"(32, 128, 128)",0.277217,0.4411
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 4)",0.0809636,1.5104
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 8)",0.0743662,1.6444
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 16)",0.0997121,1.2264
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 32)",0.393936,0.3104
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 64)",0.509882,0.2398
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 128)",0.50572,0.2418
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 4)",0.0374357,3.2666
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 8)",0.0380922,3.2103
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 16)",0.0436622,2.8008
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 32)",0.119966,1.0193
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 64)",0.222875,0.5487
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 128)",0.23538,0.5195
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 4)",0.0355306,3.4417
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 8)",0.0341597,3.5799
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 16)",0.0601976,2.0314
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 32)",0.16123,0.7585
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 64)",0.182684,0.6694
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 128)",0.180385,0.6779
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 4)",0.0367629,3.3264
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 8)",0.0504361,2.4246
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 16)",0.125008,0.9782
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 32)",0.183235,0.6674
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 64)",0.180419,0.6778
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 128)",0.184322,0.6634
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 4)",0.0715653,1.7087
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 8)",0.163137,0.7496
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 16)",0.182032,0.6718
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 32)",0.182461,0.6702
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 64)",0.184046,0.6644
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 128)",0.211391,0.5785
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 4)",0.347111,0.3523
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 8)",0.32185,0.38
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 16)",0.305853,0.3998
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 32)",0.327743,0.3731
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 64)",0.388516,0.3148
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 128)",0.462168,0.2646
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 4)",0.0747913,1.635
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 8)",0.071269,1.7159
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 16)",0.0618566,1.9769
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 32)",0.238154,0.5135
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 64)",0.372059,0.3287
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 128)",0.371021,0.3296
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 4)",0.0361585,3.382
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 8)",0.0353043,3.4638
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 16)",0.0494779,2.4715
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 32)",0.217799,0.5615
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 64)",0.219316,0.5576
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 128)",0.210734,0.5803
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 4)",0.0334827,3.6522
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 8)",0.0336003,3.6395
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 16)",0.160762,0.7607
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 32)",0.192489,0.6353
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 64)",0.190712,0.6412
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 128)",0.190701,0.6412
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 4)",0.0405275,3.0174
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 8)",0.121112,1.0097
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 16)",0.172043,0.7108
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 32)",0.169556,0.7212
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 64)",0.177513,0.6889
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 128)",0.189116,0.6466
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 4)",0.386681,0.3162
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 8)",0.382559,0.3197
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 16)",0.343,0.3565
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 32)",0.327825,0.373
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 64)",0.336421,0.3635
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 128)",0.402228,0.304
matmul,"(128, 128, 128, 10)",triton,4,"(128, 128, 4)",0.714424,0.1712
matmul,"(128, 128, 128, 10)",triton,4,"(128, 128, 8)",0.644876,0.1896
matmul,"(128, 128, 128, 10)",triton,4,"(128, 128, 16)",0.618977,0.1976
matmul,"(128, 128, 128, 10)",triton,4,"(128, 128, 32)",0.694498,0.1761
matmul,"(128, 128, 128, 10)",triton,4,"(128, 128, 64)",0.815179,0.15
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 4)",0.020094,6.0857
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 8)",0.0262262,4.6628
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 16)",0.031651,3.8636
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 32)",0.0379544,3.2219
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 64)",0.0484397,2.5245
matmul,"(128, 128, 128, 10)",triton,8,"(4, 4, 128)",0.0594973,2.0553
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 4)",0.0174648,7.0019
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 8)",0.0185377,6.5967
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 16)",0.020959,5.8346
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 32)",0.0223544,5.4704
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 64)",0.0279612,4.3735
matmul,"(128, 128, 128, 10)",triton,8,"(4, 8, 128)",0.0315218,3.8794
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 4)",0.0199093,6.1422
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 8)",0.0219525,5.5705
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 16)",0.0239203,5.1123
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 32)",0.0273443,4.4721
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 64)",0.0297953,4.1042
matmul,"(128, 128, 128, 10)",triton,8,"(4, 16, 128)",0.0393891,3.1046
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 4)",0.0223321,5.4758
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 8)",0.0255721,4.782
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 16)",0.027393,4.4642
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 32)",0.0290135,4.2148
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 64)",0.0368392,3.3195
matmul,"(128, 128, 128, 10)",triton,8,"(4, 32, 128)",0.228564,0.535
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 4)",0.0264537,4.6227
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 8)",0.0318251,3.8425
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 16)",0.0362504,3.3734
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 32)",0.065549,1.8656
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 64)",0.26012,0.4701
matmul,"(128, 128, 128, 10)",triton,8,"(4, 64, 128)",0.270602,0.4519
matmul,"(128, 128, 128, 10)",triton,8,"(4, 128, 4)",0.0296003,4.1313
