benchmark,shape,method,thread,parameter,time(s),speedup
conv2d,"(4, 4, 64, 64, 10)",triton,8,"(1, 8)",0.0227658,0.5997
conv2d,"(4, 4, 64, 64, 10)",triton,8,"(1, 16)",0.028378,0.4811
conv2d,"(4, 4, 64, 64, 10)",triton,8,"(1, 32)",0.0190359,0.7172
conv2d,"(4, 4, 64, 64, 10)",triton,8,"(2, 2)",0.0134491,1.0151
conv2d,"(4, 4, 64, 64, 10)",triton,8,"(2, 4)",0.0128016,1.0665
conv2d,"(4, 4, 64, 64, 10)",triton,8,"(2, 8)",0.0202709,0.6735
conv2d,"(4, 4, 64, 64, 10)",triton,8,"(2, 16)",0.0308497,0.4425
conv2d,"(4, 4, 64, 64, 10)",triton,8,"(2, 32)",0.0189999,0.7186
conv2d,"(4, 4, 64, 64, 10)",triton,8,"(4, 4)",0.0136606,0.9994
conv2d,"(4, 4, 64, 64, 10)",triton,8,"(4, 8)",0.0184908,0.7383
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(1, 2)",0.0263044,0.571
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(1, 4)",0.0125446,1.1973
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(1, 8)",0.017844,0.8418
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(1, 16)",0.0309603,0.4851
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(1, 32)",0.0160913,0.9334
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(2, 2)",0.0208912,0.719
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(2, 4)",0.0144226,1.0414
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(2, 8)",0.0203908,0.7366
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(2, 16)",0.0178329,0.8423
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(2, 32)",0.0113548,1.3228
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(4, 4)",0.0116459,1.2897
conv2d,"(8, 8, 16, 16, 10)",triton,1,"(4, 8)",0.0183939,0.8166
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(1, 2)",0.0127808,1.1752
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(1, 4)",0.0227405,0.6605
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(1, 8)",0.0123786,1.2134
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(1, 16)",0.0123876,1.2125
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(1, 32)",0.0124563,1.2058
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(2, 2)",0.0133136,1.1282
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(2, 4)",0.0146915,1.0224
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(2, 8)",0.0238108,0.6308
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(2, 16)",0.0123738,1.2139
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(2, 32)",0.0124779,1.2037
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(4, 4)",0.0123635,1.2149
conv2d,"(8, 8, 16, 16, 10)",triton,2,"(4, 8)",0.0214256,0.701
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(1, 2)",0.0236457,0.6352
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(1, 4)",0.0126568,1.1867
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(1, 8)",0.0157578,0.9532
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(1, 16)",0.0196544,0.7642
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(1, 32)",0.0145327,1.0335
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(2, 2)",0.0143726,1.0451
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(2, 4)",0.012579,1.1941
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(2, 8)",0.0130893,1.1475
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(2, 16)",0.0196991,0.7625
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(2, 32)",0.0331142,0.4536
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(4, 4)",0.0234359,0.6409
conv2d,"(8, 8, 16, 16, 10)",triton,4,"(4, 8)",0.0130137,1.1542
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(1, 2)",0.0213989,0.7019
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(1, 4)",0.0126177,1.1904
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(1, 8)",0.0146569,1.0248
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(1, 16)",0.0163799,0.917
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(1, 32)",0.0150011,1.0013
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(2, 2)",0.0130029,1.1551
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(2, 4)",0.0172495,0.8708
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(2, 8)",0.0259313,0.5792
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(2, 16)",0.0137365,1.0935
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(2, 32)",0.0214612,0.6999
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(4, 4)",0.0150044,1.0011
conv2d,"(8, 8, 16, 16, 10)",triton,8,"(4, 8)",0.0131968,1.1382
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(1, 2)",0.0160663,0.9731
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(1, 4)",0.0148529,1.0526
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(1, 8)",0.0181889,0.8595
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(1, 16)",0.0212784,0.7347
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(1, 32)",0.0161307,0.9692
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(2, 2)",0.0191213,0.8176
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(2, 4)",0.0139828,1.1181
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(2, 8)",0.0165312,0.9457
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(2, 16)",0.0196681,0.7949
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(2, 32)",0.0132599,1.179
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(4, 4)",0.0230789,0.6774
conv2d,"(8, 8, 32, 32, 10)",triton,1,"(4, 8)",0.0133047,1.1751
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(1, 2)",0.0143716,1.0878
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(1, 4)",0.0132653,1.1786
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(1, 8)",0.0130025,1.2024
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(1, 16)",0.0123734,1.2635
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(1, 32)",0.0121493,1.2868
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(2, 2)",0.0136154,1.1483
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(2, 4)",0.0290163,0.5388
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(2, 8)",0.0260205,0.6008
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(2, 16)",0.0128147,1.22
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(2, 32)",0.0228609,0.6839
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(4, 4)",0.0161717,0.9667
conv2d,"(8, 8, 32, 32, 10)",triton,2,"(4, 8)",0.0136434,1.1459
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(1, 2)",0.0274828,0.5689
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(1, 4)",0.015335,1.0195
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(1, 8)",0.0279671,0.559
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(1, 16)",0.0243366,0.6424
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(1, 32)",0.0168141,0.9298
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(2, 2)",0.020037,0.7803
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(2, 4)",0.0267365,0.5847
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(2, 8)",0.0133835,1.1681
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(2, 16)",0.0128661,1.2151
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(2, 32)",0.024324,0.6427
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(4, 4)",0.016315,0.9583
conv2d,"(8, 8, 32, 32, 10)",triton,4,"(4, 8)",0.0129987,1.2027
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(1, 2)",0.0163627,0.9555
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(1, 4)",0.0164609,0.9498
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(1, 8)",0.0137845,1.1342
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(1, 16)",0.0128764,1.2142
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(1, 32)",0.0128325,1.2183
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(2, 2)",0.0127827,1.2231
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(2, 4)",0.01629,0.9597
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(2, 8)",0.0129323,1.2089
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(2, 16)",0.0175963,0.8885
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(2, 32)",0.013275,1.1777
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(4, 4)",0.0143571,1.0889
conv2d,"(8, 8, 32, 32, 10)",triton,8,"(4, 8)",0.0197395,0.792
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(1, 2)",0.0393049,0.4453
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(1, 4)",0.0225593,0.7758
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(1, 8)",0.0179769,0.9735
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(1, 16)",0.0217651,0.8041
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(1, 32)",0.0141082,1.2405
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(2, 2)",0.0336816,0.5196
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(2, 4)",0.0271612,0.6443
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(2, 8)",0.0295753,0.5918
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(2, 16)",0.0182921,0.9568
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(2, 32)",0.0182286,0.9601
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(4, 4)",0.0189763,0.9223
conv2d,"(8, 8, 64, 64, 10)",triton,1,"(4, 8)",0.0228727,0.7652
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(1, 2)",0.0238898,0.7326
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(1, 4)",0.0176482,0.9917
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(1, 8)",0.016914,1.0347
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(1, 16)",0.0137437,1.2734
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(1, 32)",0.0134617,1.3001
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(2, 2)",0.0232822,0.7517
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(2, 4)",0.0166898,1.0486
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(2, 8)",0.0148646,1.1774
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(2, 16)",0.0139542,1.2542
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(2, 32)",0.020646,0.8477
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(4, 4)",0.0181293,0.9654
conv2d,"(8, 8, 64, 64, 10)",triton,2,"(4, 8)",0.0175661,0.9963
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(1, 2)",0.0190106,0.9206
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(1, 4)",0.0172721,1.0133
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(1, 8)",0.0199735,0.8762
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(1, 16)",0.019251,0.9091
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(1, 32)",0.0134748,1.2988
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(2, 2)",0.0164852,1.0616
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(2, 4)",0.0156909,1.1154
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(2, 8)",0.0135782,1.2889
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(2, 16)",0.0132122,1.3246
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(2, 32)",0.0196114,0.8924
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(4, 4)",0.0198176,0.8831
conv2d,"(8, 8, 64, 64, 10)",triton,4,"(4, 8)",0.0158613,1.1034
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(1, 2)",0.0179241,0.9764
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(1, 4)",0.0145323,1.2043
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(1, 8)",0.0139125,1.258
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(1, 16)",0.0205701,0.8508
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(1, 32)",0.019083,0.9171
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(2, 2)",0.0162123,1.0795
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(2, 4)",0.0157364,1.1122
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(2, 8)",0.0161638,1.0827
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(2, 16)",0.0146122,1.1977
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(2, 32)",0.0133238,1.3135
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(4, 4)",0.0174729,1.0016
conv2d,"(8, 8, 64, 64, 10)",triton,8,"(4, 8)",0.0135794,1.2888
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(1, 2)",0.0154245,1.5524
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(1, 4)",0.0303168,0.7898
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(1, 8)",0.0142101,1.685
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(1, 16)",0.0157567,1.5196
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(1, 32)",0.0122222,1.9591
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(2, 2)",0.0184107,1.3006
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(2, 4)",0.0207163,1.1558
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(2, 8)",0.0248774,0.9625
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(2, 16)",0.0205289,1.1664
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(2, 32)",0.0281716,0.85
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(4, 4)",0.0256456,0.9337
conv2d,"(16, 16, 16, 16, 10)",triton,1,"(4, 8)",0.0191464,1.2506
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(1, 2)",0.0139588,1.7154
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(1, 4)",0.0130868,1.8297
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(1, 8)",0.0278185,0.8607
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(1, 16)",0.0122401,1.9562
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(1, 32)",0.0125766,1.9039
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(2, 2)",0.0155536,1.5395
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(2, 4)",0.0141942,1.6869
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(2, 8)",0.0125815,1.9032
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(2, 16)",0.0147146,1.6273
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(2, 32)",0.0124084,1.9297
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(4, 4)",0.0154314,1.5517
conv2d,"(16, 16, 16, 16, 10)",triton,2,"(4, 8)",0.0156213,1.5328
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(1, 2)",0.0165949,1.4429
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(1, 4)",0.0160555,1.4914
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(1, 8)",0.0167193,1.4321
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(1, 16)",0.0139781,1.713
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(1, 32)",0.0140043,1.7098
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(2, 2)",0.0132969,1.8008
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(2, 4)",0.0203249,1.1781
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(2, 8)",0.0126688,1.89
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(2, 16)",0.0127881,1.8724
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(2, 32)",0.0169038,1.4165
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(4, 4)",0.0134325,1.7826
conv2d,"(16, 16, 16, 16, 10)",triton,4,"(4, 8)",0.0128691,1.8606
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(1, 2)",0.0191837,1.2482
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(1, 4)",0.013426,1.7834
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(1, 8)",0.0160763,1.4894
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(1, 16)",0.015512,1.5436
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(1, 32)",0.0168653,1.4197
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(2, 2)",0.013071,1.8319
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(2, 4)",0.0149236,1.6045
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(2, 8)",0.0154752,1.5473
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(2, 16)",0.0155139,1.5434
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(2, 32)",0.0117229,2.0425
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(4, 4)",0.0154431,1.5505
conv2d,"(16, 16, 16, 16, 10)",triton,8,"(4, 8)",0.0125552,1.9071
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(1, 2)",0.0251047,0.6846
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(1, 4)",0.0186656,0.9208
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(1, 8)",0.0174798,0.9832
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(1, 16)",0.0166837,1.0302
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(1, 32)",0.0233546,0.7359
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(2, 2)",0.03169,0.5423
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(2, 4)",0.0245408,0.7003
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(2, 8)",0.0284337,0.6045
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(2, 16)",0.0150583,1.1414
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(2, 32)",0.0181036,0.9494
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(4, 4)",0.0369179,0.4655
conv2d,"(16, 16, 32, 32, 10)",triton,1,"(4, 8)",0.0268139,0.641
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(1, 2)",0.0188441,0.9121
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(1, 4)",0.0162692,1.0564
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(1, 8)",0.0137288,1.2519
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(1, 16)",0.0153236,1.1216
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(1, 32)",0.0185616,0.9259
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(2, 2)",0.019084,0.9006
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(2, 4)",0.0156653,1.0971
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(2, 8)",0.0162,1.0609
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(2, 16)",0.0134059,1.282
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(2, 32)",0.0158744,1.0827
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(4, 4)",0.0188017,0.9141
conv2d,"(16, 16, 32, 32, 10)",triton,2,"(4, 8)",0.0233946,0.7346
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(1, 2)",0.0171529,1.002
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(1, 4)",0.018663,0.9209
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(1, 8)",0.0135997,1.2638
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(1, 16)",0.0131312,1.3089
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(1, 32)",0.0146335,1.1745
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(2, 2)",0.0229373,0.7493
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(2, 4)",0.0277941,0.6184
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(2, 8)",0.017628,0.975
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(2, 16)",0.0131303,1.3089
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(2, 32)",0.0168105,1.0224
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(4, 4)",0.0176838,0.9719
conv2d,"(16, 16, 32, 32, 10)",triton,4,"(4, 8)",0.0139755,1.2298
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(1, 2)",0.0157023,1.0945
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(1, 4)",0.0154489,1.1125
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(1, 8)",0.0348978,0.4925
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(1, 16)",0.0338638,0.5075
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(1, 32)",0.0117258,1.4657
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(2, 2)",0.0279886,0.6141
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(2, 4)",0.0189942,0.9048
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(2, 8)",0.0215449,0.7977
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(2, 16)",0.0276766,0.621
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(2, 32)",0.0217639,0.7897
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(4, 4)",0.0180497,0.9522
conv2d,"(16, 16, 32, 32, 10)",triton,8,"(4, 8)",0.0287183,0.5985
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(1, 2)",0.0516795,0.671
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(1, 4)",0.0420457,0.8247
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(1, 8)",0.032382,1.0709
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(1, 16)",0.0231718,1.4965
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(1, 32)",0.0273927,1.2659
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(2, 2)",0.0557463,0.622
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(2, 4)",0.0598258,0.5796
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(2, 8)",0.0355334,0.9759
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(2, 16)",0.0252229,1.3748
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(2, 32)",0.0196561,1.7642
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(4, 4)",0.0536707,0.6461
conv2d,"(16, 16, 64, 64, 10)",triton,1,"(4, 8)",0.0302581,1.146
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(1, 2)",0.0396719,0.8741
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(1, 4)",0.027741,1.25
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(1, 8)",0.0254246,1.3639
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(1, 16)",0.0174984,1.9817
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(1, 32)",0.0227818,1.5221
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(2, 2)",0.0375886,0.9225
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(2, 4)",0.0304915,1.1373
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(2, 8)",0.0236693,1.4651
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(2, 16)",0.0192548,1.8009
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(2, 32)",0.0151454,2.2896
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(4, 4)",0.0257971,1.3442
conv2d,"(16, 16, 64, 64, 10)",triton,2,"(4, 8)",0.0198115,1.7503
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(1, 2)",0.0373161,0.9293
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(1, 4)",0.0211311,1.641
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(1, 8)",0.0182931,1.8956
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(1, 16)",0.0217603,1.5936
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(1, 32)",0.0206315,1.6808
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(2, 2)",0.0346745,1.0001
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(2, 4)",0.0259803,1.3347
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(2, 8)",0.0164402,2.1093
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(2, 16)",0.0182277,1.9024
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(2, 32)",0.0144067,2.407
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(4, 4)",0.0193627,1.7909
conv2d,"(16, 16, 64, 64, 10)",triton,4,"(4, 8)",0.0287464,1.2063
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(1, 2)",0.0259266,1.3375
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(1, 4)",0.0257982,1.3442
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(1, 8)",0.0177581,1.9527
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(1, 16)",0.0145372,2.3854
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(1, 32)",0.0129042,2.6873
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(2, 2)",0.0304229,1.1398
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(2, 4)",0.0177596,1.9526
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(2, 8)",0.0150454,2.3048
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(2, 16)",0.0145897,2.3768
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(2, 32)",0.0133441,2.5987
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(4, 4)",0.0182218,1.903
conv2d,"(16, 16, 64, 64, 10)",triton,8,"(4, 8)",0.0159909,2.1685
conv2d,"(1, 1, 16, 16, 10)",clang,1,,0.0117836,1.0
conv2d,"(1, 1, 16, 16, 10)",clang,2,,0.0187379,0.6289
conv2d,"(1, 1, 16, 16, 10)",clang,4,,0.0179852,0.6552
conv2d,"(1, 1, 16, 16, 10)",clang,8,,0.0186649,0.6313
conv2d,"(1, 1, 16, 16, 10)",triton_tuned,1,"(2, 32)",0.0112793,1.0447
conv2d,"(1, 1, 16, 16, 10)",triton_tuned,2,"(4, 4)",0.0118919,0.9909
conv2d,"(1, 1, 16, 16, 10)",triton_tuned,4,"(2, 4)",0.0122162,0.9646
